Month,y3,y6,y9,y12,y15,y18,y21,y24,y30,y36,y48,y60,y72,y84,y96,y108,y120,FFR,CU,PI,BAA,AAA,major dollar,Can10,deu10,gbr10,fra10,global10_ypc1
1974-04,0.0850667797809651,0.0846752141543493,0.0835809997160849,0.0810345540498596,0.0792647720894723,0.0777089834444782,0.0769228435369966,0.0771018855547763,0.0763260741474881,0.0761091957763676,0.0750609133747733,0.0744367369608364,0.0753322247390496,0.0742858294878248,0.0712248606996368,0.0706866930697266,0.0701485254398165,11.31,85.8682,10.100737542723516,9.05,8.37,99.0842,8.87,10.6,13.33,10.8,2.545553620816975
1974-05,0.089707910757038,0.0897946079436614,0.089077377813327,0.0864863883502859,0.0859993611047321,0.0852800352987597,0.082966375023594,0.0815852080220109,0.0811691685096276,0.0796582433567991,0.0795961973818611,0.0791230039312034,0.0785353238864296,0.077466506649732,0.0744231551473531,0.0734637963240184,0.0725044375006838,11.93,85.6518,10.405580646603774,9.27,8.47,99.563,9.26,10.7,13.81,11.45,2.749378040171374
1974-06,0.083221758240927,0.0850154035468874,0.0858773990670994,0.0878460523833453,0.0843230371783737,0.0817495969513298,0.0827116307452498,0.0806629640246803,0.0802318148447683,0.0802340166217582,0.0793026851279604,0.0781681465726459,0.0790741328067161,0.0771278979554547,0.074166342478253,0.0731659747590473,0.0721656070398415,12.92,85.4232,10.818036000712894,9.48,8.72,99.9568,9.66,10.8,14.17,11.4,2.8579108705437464
1974-07,0.0780302149297516,0.0816218545135879,0.084688449383042,0.0867346053887773,0.0834225352839601,0.0820544440537167,0.0838235106675563,0.0821568857040574,0.083222164517199,0.0820580877813484,0.0820595566362749,0.0811514797871971,0.0810938334793565,0.0762431521276095,0.0742129378724251,0.0737667497611675,0.07332056164991,12.01,84.4351,10.699026560366477,9.77,9.0,101.7035,9.73,10.8,14.52,11.4,2.9094926540175385
1974-08,0.0809521359388228,0.0846403058130018,0.085735286165449,0.0859194754594319,0.0850312856991614,0.0850950030923931,0.0855039186920072,0.0847887748986614,0.083571937953321,0.0838832990250381,0.0836549517082357,0.0827769849819771,0.0835330808517061,0.0775371345596029,0.0762048365959128,0.0753427640808104,0.074480691565708,11.34,84.2268,11.407010924406611,10.18,9.24,103.8198,9.76,10.8,14.17,11.38,2.8692956112931403
1974-09,0.0931323549024901,0.0988899405518961,0.0980834239578876,0.0972255875452165,0.0923703522881729,0.0909282677821425,0.0890066533159211,0.0869746787683872,0.0864051426506758,0.0842172469772157,0.0835260689463912,0.0843475697243506,0.0844124394057835,0.0834746823380054,0.083171194554958,0.083186504261701,0.0832018139684441,10.06,83.4984,11.574033679434592,10.48,9.27,103.3748,9.42,10.8,14.61,11.14,2.8471442768262936
1974-10,0.0669771566147423,0.0788804675806946,0.0838648959022294,0.0839741466928247,0.0810481076844261,0.0805440672365708,0.0800167230851081,0.081652549138662,0.0780638506722727,0.0790306569511885,0.0794710528140736,0.0788805055969139,0.0800985684341918,0.078065400087937,0.0794794746738273,0.0798507030692166,0.080221931464606,9.45,80.8351,11.497187364777162,10.6,8.89,103.1452,8.92,10.5,15.76,11.17,2.870979058948234
1974-11,0.0794264262219411,0.0803097862176874,0.079444319310513,0.077093637317989,0.076100740221393,0.0763594276271385,0.0761293311989159,0.0772617956610905,0.0781795124891311,0.0773870918288673,0.077797775153534,0.0778191561050756,0.0785280172491701,0.0733187564735287,0.0727675054258773,0.0722162543782259,0.0719644163988737,8.53,77.0007,11.463519313304715,10.63,8.89,102.6159,8.84,9.9,16.32,11.21,2.8340288188927967
1974-12,0.0751497375922494,0.07756331027668,0.0769000323503901,0.0752548625086379,0.0724585374030278,0.0727075913508179,0.0723428083569427,0.0724235305447625,0.0733123238306175,0.0732628532753227,0.0734008470648637,0.0740310804006692,0.0757477200344751,0.0761240576447874,0.0734804573063358,0.0708368569678843,0.0695181505653917,7.13,75.2764,11.091272371721296,10.81,8.83,101.5441,8.42,9.4,15.07,10.9,2.508512383817993
1975-01,0.0702066030993304,0.0716687432933973,0.0709097300133237,0.0699912735584399,0.070503920124211,0.0706987656404432,0.0717123009286102,0.0715070979950124,0.0713641698491444,0.0713299225799449,0.0712581100118334,0.070971005476379,0.0716270202475772,0.0718435190108319,0.0714029047782928,0.0711497836809945,0.0708966625836962,6.24,73.064,10.408875068285916,10.65,8.62,100.3256,8.2,8.9,13.33,10.69,2.163467015640064
1975-02,0.0577850429425534,0.059329524005796,0.059600476991559,0.0587569178411728,0.0605520869361826,0.0627839772584205,0.0632256707127961,0.0651293201976666,0.0661036058526206,0.0671371304277214,0.0691046499641677,0.0706021524178549,0.0765983158080968,0.0717114562801896,0.0703355785433631,0.0691525388170886,0.0685461180232823,5.54,71.9398,9.512732106509358,10.48,8.67,98.9686,8.26,8.9,12.24,10.34,1.9998730488552092
1975-03,0.0561769194226952,0.0586951293752285,0.0588580062546665,0.0594317166186179,0.0591762255134344,0.0606652701376662,0.0616914082446444,0.0624529627159911,0.0640629156456636,0.0653736617662014,0.0664843106421815,0.069676945448507,0.0722311063901362,0.0699820016461676,0.0691767224802385,0.0683714433143094,0.0681807648108266,5.49,71.8607,9.111908592170948,10.58,8.95,98.614,8.73,8.8,12.42,10.36,2.072061895430623
1975-04,0.0568767250338709,0.0598969587626623,0.0612705878571668,0.0628396483309118,0.0652899810643135,0.068926933192743,0.0686253565949858,0.0699025134321244,0.0702470396449827,0.0707254405670026,0.0728873696534496,0.0736411011632772,0.0749946137907176,0.0722657579037673,0.0729595238182369,0.0736532897327066,0.0743470556471762,5.22,71.62,8.47969937096642,10.69,8.9,100.5616,8.81,8.6,13.11,10.31,2.1273047337279567
1975-05,0.0559230941815465,0.0607883325268054,0.0648248118976942,0.0666964244881601,0.0698785299117798,0.0715842578440472,0.0731365618399841,0.0742077973337611,0.0752212545519063,0.0771807117724674,0.0782658589311427,0.0787985989205004,0.080561425471756,0.0760771650052356,0.0764429774389931,0.0768087898727506,0.0771746023065081,5.55,72.1061,8.238153098420398,10.62,8.77,100.1111,8.8,8.4,12.99,10.21,2.0671852543052016
1975-06,0.0531488068600406,0.0557596287157847,0.0585395026711066,0.0598995350826001,0.0627989953687024,0.0648139431070898,0.0675195628206533,0.0677553469565031,0.0693362055325417,0.0708623290718366,0.0728000391030244,0.0740785251082298,0.0764851521122478,0.0780937482212479,0.0780345542249027,0.0779753602285575,0.0779161662322123,6.1,73.0185,8.366838211643612,10.55,8.84,100.0482,9.06,8.5,12.75,10.2,2.089246583578712
1975-07,0.0607896071867335,0.0640443998365937,0.0654787648842921,0.0678182027304616,0.0689238241741088,0.069776763514155,0.07113291808758,0.0715153745695444,0.0716337306842327,0.0735963074049327,0.0766710799480824,0.0761204537038137,0.0772091898901384,0.0734425399853577,0.0730901633996965,0.0727377868140352,0.0723854102283739,6.14,73.6354,7.7112844182715135,10.59,8.95,104.163,9.41,8.5,12.77,10.11,2.1291405303665982
1975-08,0.064557422506654,0.0695202559263839,0.0714129878342249,0.0723546331763547,0.0732932567487748,0.0736586617256299,0.0755518088599957,0.0765879276189156,0.0762767196230923,0.0785794780263777,0.0781741308536759,0.0787920721957959,0.0797802272565072,0.0805460489473835,0.0805642796134001,0.0805825102794166,0.0806007409454332,6.24,74.734,7.131886740440274,10.61,8.95,,9.7,8.5,12.76,10.1,2.166599038678048
1975-09,0.065218118913349,0.0710299465941236,0.0725609304414025,0.0738746116814444,0.0737811246175189,0.0754550261867293,0.0761601311087264,0.0769083833924974,0.0755499881532635,0.0750948843619432,0.0789939169699383,0.0800125779909219,0.079808951073186,0.0818013719084908,0.0813974425002195,0.0809935130919483,0.0805895836836771,5.82,74.9983,6.987292277614854,10.62,8.86,105.5742,9.54,8.5,13.51,10.15,2.24042828165388
1975-10,0.0661746871307173,0.0716814325891764,0.0744060985802871,0.0753456818404607,0.0750548696301309,0.077117622815065,0.0787931701778108,0.079574505726437,0.0803298232945862,0.0799064746397225,0.0804172700570033,0.0811275547917374,0.0819576310660681,0.08322130053808,0.082970935450752,0.0827205703634241,0.0824702052760961,5.22,74.9692,6.873132301005169,10.56,8.78,105.0762,9.45,8.6,13.66,10.19,2.267055418513333
1975-11,0.0573423329638163,0.0590051342072505,0.0609266511937777,0.0621890651321529,0.0646423180930899,0.0673629009552154,0.0684750137090546,0.0697737471894912,0.0720120125953048,0.0713688361412295,0.0729034793638007,0.0758669067222263,0.0767269579596194,0.0779164304958549,0.0781322656270443,0.0783481007582336,0.078563935889423,5.2,75.91,6.6189211043086615,10.56,8.79,105.5724,9.54,8.5,13.57,10.18,2.251148748092699
1975-12,0.0563612948408713,0.0617081992546628,0.0635309111489433,0.0642086801388093,0.0672386673169323,0.0685069665629054,0.0702578570453764,0.0711666466437832,0.0687150101937256,0.0725343545736346,0.0735769953212314,0.0768845012528138,0.0781527930879762,0.0802453849447085,0.0801449901411632,0.080044595337618,0.0799442005340727,4.87,76.6358,6.363845094137455,10.41,8.6,105.9891,9.39,8.3,12.64,10.16,2.084079119166881
1976-01,0.0528279255114188,0.0565040885265127,0.0588420537702333,0.060551820810476,0.0630450263274786,0.0644309431554193,0.0658575251276609,0.0666462502037123,0.0646259832297961,0.0691394771147712,0.0728918254316927,0.0737624213640417,0.0745698832030529,0.076548715846051,0.0768371071289681,0.0771254984118852,0.0774138896948024,4.77,77.5836,5.926010504681423,10.24,8.55,105.6923,9.29,8.2,12.13,10.16,1.9928900597814447
1976-02,0.0483364435542669,0.0516475958782427,0.0539981659833801,0.055621936070242,0.0583038840506786,0.0603249205524858,0.0621063945225783,0.0633842963213787,0.0624092133137555,0.0683149796686207,0.0719931455661873,0.0739024495142192,0.0747839040367841,0.0776074808519634,0.0775174501531107,0.0774274194542582,0.0773373887554055,4.84,77.6553,5.727724462314621,10.12,8.52,105.2299,9.47,7.9,12.55,10.29,2.034348968107176
1976-03,0.0531697866961524,0.058508504202326,0.0610882927193445,0.0628759326591006,0.0651665990106831,0.0669615157921562,0.0674709685741883,0.0686044370610076,0.0700261395551052,0.0721701219352538,0.073468476994962,0.0745793605486976,0.0747543322810437,0.0773309609806565,0.0772921897182623,0.077253418455868,0.0772146471934738,4.82,77.9206,5.610161802510194,9.94,8.4,106.1579,9.33,7.9,12.47,10.24,1.9996499385855544
1976-04,0.0509600178287708,0.0551415758128464,0.0579858274863308,0.0607777409517699,0.0622993672587652,0.0640298426277537,0.065371869756513,0.066543063450473,0.0680609189359199,0.0700724359318553,0.0712848904340316,0.0731010089432603,0.0736633245621696,0.0756974565103418,0.0756748805125474,0.075652304514753,0.0756297285169586,5.29,78.1365,5.689434445364849,9.86,8.58,106.7795,9.33,8.1,12.37,10.19,2.01438597848393
1976-05,0.0498684429200754,0.0542499688803139,0.0572141632630626,0.0593756780460248,0.0616549828212607,0.0634886433156431,0.0647112216517792,0.0657187112424068,0.0661672604916978,0.0690314125301923,0.0700721027552993,0.0727085629586907,0.0740758741623075,0.0749151476715489,0.0750366537755025,0.0751581598794562,0.0752796659834099,5.48,78.0268,5.493189642269125,9.89,8.62,106.4629,9.32,8.2,13.45,10.37,2.179968950870907
1976-06,0.0563797497498764,0.0605414104810718,0.0634701753822461,0.0655172798174918,0.0678129010352078,0.0692067706669056,0.0707429310782651,0.0714230409480732,0.0717637213456719,0.0733193222060609,0.0749461662714077,0.0758023632826661,0.0768788634744985,0.0771552276283146,0.0776593940002304,0.0781635603721462,0.0786298269651461,5.31,78.4157,5.127444069305831,9.82,8.56,106.6735,9.35,8.4,13.56,10.51,2.246337987295359
1976-07,0.0546748511763096,0.0588982650040739,0.0616093952647478,0.0634656205184923,0.0652503032713103,0.0660609191009434,0.0679783714396393,0.0692189762118096,0.0700019677581364,0.071090362759894,0.0724106056464909,0.0748394695860707,0.0759604108664968,0.0766302759623646,0.077225164595224,0.0778200532280836,0.0783224953814626,5.29,78.7235,5.249353527890643,9.64,8.45,106.397,9.32,8.3,13.67,10.61,2.250858986602482
1976-08,0.0524220325309954,0.0560259446741182,0.0583790573728642,0.0599728915316935,0.0623498667035052,0.0639046362412223,0.066932369789003,0.0662083192988985,0.0679544600617347,0.0687565664054208,0.0710080553568193,0.071756908023533,0.0755871610635053,0.0762245838662981,0.0770175067491925,0.0778104296320868,0.0784279425519415,5.25,78.7621,5.319070724893393,9.4,8.38,106.7741,9.14,8.1,14.18,10.66,2.260560319015416
1976-09,0.0517494553227205,0.0547557439127793,0.0565035258346548,0.0578666977157735,0.0602581434832772,0.0621551726480632,0.0631185183693371,0.0641438713800026,0.0654960340578307,0.0660126232050771,0.0690804182906306,0.0691127684330869,0.0728576461841896,0.0737879406340068,0.0747961078790676,0.0758042751241283,0.0766651373175418,5.02,78.4713,5.259118485490832,9.29,8.32,105.569,9.13,8.0,15.67,10.95,2.455630235052801
1976-10,0.0513941274614442,0.0539487979654665,0.0552344039447281,0.0564046513023535,0.0584229710421099,0.0599082104207324,0.060799123411147,0.061277790581497,0.0634192199271812,0.064863624560427,0.065640608474974,0.0693947209345734,0.071356458476746,0.0712416236512914,0.07065695114479,0.073647131836721,0.0754277301972134,4.95,79.2971,5.062096012782336,9.23,8.25,106.2537,9.01,7.6,15.46,10.94,2.3475851310249487
1976-11,0.0495602607141878,0.0517844511594995,0.0529326298902391,0.0542784057966684,0.0563513757919857,0.0581810144289999,0.0589305484148149,0.0591958623263641,0.0616660743492999,0.0621287213101858,0.0654317144726403,0.067075489143009,0.0696904578010755,0.0711699814281788,0.0723423555440861,0.0735147296599934,0.0742354087687914,4.65,79.9478,5.070422535211261,9.12,7.98,108.5023,8.67,7.4,15.17,11.04,2.2452621351491016
1976-12,0.0447799755289305,0.046477486186187,0.0476460602493273,0.0485586077112674,0.050433390244255,0.0514928012583458,0.05291870007522,0.0530302616271327,0.0547638532520937,0.0555622697929655,0.0639619381840586,0.0596906188064504,0.0641584546536726,0.0632475068963991,0.0642461706730897,0.0689052480896865,0.0712508743374126,4.61,79.4033,5.281525454218383,9.08,7.96,107.3246,8.5,7.2,14.07,10.66,2.0127478509376604
1977-01,0.0447759441847695,0.0465340265476333,0.047664591462437,0.0485074165507087,0.0504217274803652,0.0517061576151264,0.0528685763435634,0.053355205416322,0.0558849683832758,0.057272462122666,0.0572407656425603,0.0626595883707153,0.0648062080157535,0.0642966604414848,0.0642544505084001,0.0677761279464635,0.0690722428780642,4.68,80.66,5.96816499586792,9.12,8.04,107.1629,8.57,7.2,13.34,10.72,1.9418839314713243
1977-02,0.0481773037402706,0.0513631906707253,0.0534645430711949,0.0554797673425191,0.0581456641344972,0.0599313475361966,0.0604084489226141,0.0613235699683347,0.063337984648143,0.0653075356182269,0.0673711806437362,0.0707287384555683,0.0708467651847365,0.0712957294997641,0.0725422437010797,0.0737887579023953,0.0738154723873008,4.69,81.6244,6.33946830265848,9.12,8.1,,8.76,7.0,12.44,10.88,1.8462689667451155
1977-03,0.0477665739477949,0.0508427696800012,0.0532606379586335,0.0552020395351508,0.0571537376883965,0.0581346414835119,0.0598023452763925,0.0604442818877509,0.062164827591438,0.0645381533584632,0.0678382288881633,0.0677145501935654,0.0714925810072965,0.0724252009881472,0.073537968236834,0.0746507354855208,0.0745177057577166,4.73,82.2802,6.715349369988544,9.07,8.04,107.6511,8.8,6.6,12.18,11.12,1.7835898371144348
1977-04,0.0463422749413944,0.0492254936984738,0.0516957100956961,0.053430628322328,0.0558309394440062,0.0572006426286185,0.058413473518818,0.0593965079495932,0.0618877020748683,0.0635334761408913,0.065655299319568,0.0681628020556977,0.0705848820030435,0.0710163195806711,0.0681647038597746,0.0673509869555344,0.0671339206879694,5.35,82.7173,6.747657558160247,9.01,8.05,106.7924,8.81,6.5,11.86,11.19,1.7385195228114665
1977-05,0.0485331581542139,0.0509876535325985,0.0539090517291434,0.0547492102451782,0.0570896639015776,0.0585739720296861,0.0601448404582682,0.0605414631374461,0.0623281442768837,0.0633514033153918,0.0667341771316718,0.0686985749453606,0.0703109004756216,0.0723493292033584,0.0733931077941161,0.0744368863848739,0.0740021619409895,5.39,83.2306,6.877837684449495,8.91,7.95,106.9584,8.74,6.6,12.52,11.11,1.814941040738016
