Month,y3,y6,y9,y12,y15,y18,y21,y24,y30,y36,y48,y60,y72,y84,y96,y108,y120,FFR,CU,PI
1972-11-01,0.0474553988275629,0.0518782280480167,0.0538305225285401,0.0550283141742584,0.0556465879293837,0.0569219133953577,0.0573922781478093,0.0577537975551191,0.05719908940952,0.0590808831515911,0.0609987713277016,0.0609791522367123,0.0617096457627286,0.0623000228840548,0.062662500056862,0.0631346799592155,0.063836548447204,5.33,86.5759,3.349419465812997
1972-12-01,0.0496537451329842,0.0528528837001798,0.0539361830598339,0.0541432900232422,0.0536651574734523,0.0553018129522619,0.0567095520350089,0.0564285911146234,0.0576366065230193,0.0580952868653355,0.060054370575419,0.0600610577117336,0.0603981168145999,0.0610563531169412,0.0615856676404329,0.0624651427348896,0.0632749520438128,5.94,86.9787,3.235783963835348
1973-01-01,0.0524876179020468,0.055387919441383,0.0553870703295776,0.056649215049597,0.0576143946309881,0.0585202367767199,0.0606052017430369,0.0592691581981371,0.0605060821217085,0.0601187206683696,0.0609392580776676,0.0619709458164792,0.0620461927215218,0.0623902035699778,0.0622850713005641,0.0632211594650176,0.0640805849434812,6.58,88.0795,3.369987676557029
1973-02-01,0.0582418798417763,0.0606560586706237,0.0593136018432747,0.0625561714509252,0.0628532906344027,0.062846327622187,0.0625522331967536,0.0628107802137791,0.0630257927366491,0.0638765934558952,0.0647122075266125,0.064198427620982,0.064100194225339,0.0638284233875439,0.063707057342371,0.0639279264912561,0.0649442355611157,7.09,87.9606,3.9568345323740974
1973-03-01,0.0587589455522425,0.0627430655809885,0.0598800827793823,0.0643167009162426,0.0645452242503959,0.0647414135599312,0.0647652732756193,0.0648357550180445,0.0653051395682934,0.0658516230242884,0.0661454953076799,0.0657812246300657,0.0653712553228796,0.064456020207267,0.0637597330120625,0.0642545829978337,0.0654390982979428,7.12,87.5274,4.569943289224954
1973-04-01,0.0657278385404664,0.0691781915016129,0.0679538490429753,0.069930939969457,0.0691419897956559,0.0690234844412515,0.0687545573590114,0.0682001034482759,0.06829601307116,0.0670105046869719,0.0663705770164449,0.0664428672280635,0.0659431455416888,0.0656288743021972,0.0661750908072915,0.0654524987042173,0.0659031783516265,7.84,87.814,4.852171452822174
1973-05-01,0.0633267719092,0.0676491331691738,0.0673097717735465,0.0673469369298209,0.0671062038367826,0.0667035110747984,0.0667439287192231,0.0666292071098715,0.0663939478591529,0.0667489243326674,0.0655510420664502,0.066018017050178,0.0656936503286051,0.0660655846088284,0.0666641523869401,0.0652141892151722,0.065600919939698,8.49,87.5399,5.2921512312255725
1973-06-01,0.07100042214394,0.0725328005153231,0.0719720349320374,0.0720894350974435,0.0693363745325624,0.0683854863322065,0.0682106918914117,0.067507492318069,0.0672237779791091,0.0664939044722372,0.0655355081075451,0.0659840047401716,0.0654221438926421,0.0670523939696359,0.0671510463163798,0.0685062686308672,0.0685222557084159,10.4,87.5919,5.2967393854093325
1973-07-01,0.0800896513454597,0.0816576731901904,0.080371446858369,0.0807238927613975,0.0767467557486578,0.0749664062192831,0.071562784972552,0.0709970125553801,0.0701009843775087,0.069928707135174,0.0684038944736119,0.0681180817907108,0.0670376750687413,0.0701937897260367,0.0690623136716285,0.068415034078152,0.068572102703928,10.5,87.078,6.202928380970207
1973-08-01,0.0853919490967961,0.087410399970815,0.0867513978678791,0.0867577822839093,0.0853933813505061,0.0829124318379057,0.0807163341458592,0.0803895354980347,0.0796246833671545,0.0788327388569805,0.0791579219348051,0.0770512304854956,0.07371894154545,0.0743694163797848,0.0736164441972164,0.0731959923056305,0.0731691967226516,10.78,87.4473,6.147254691938708
1973-09-01,0.088215626429947,0.0900864787317961,0.0848230793744368,0.085631845792233,0.0802977821093666,0.076872729258867,0.0759940721409936,0.0760158124096188,0.0739832030763353,0.0723525878574715,0.071274620120397,0.0698804759909434,0.0684867444539757,0.0709597017007322,0.0709427023786469,0.070600779792081,0.0699940750173172,10.01,88.0325,6.62883193003676
1973-10-01,0.0716744824015608,0.0778289775267066,0.0778135310193172,0.077493663932231,0.0726023443905443,0.0701679330352858,0.0692162029394955,0.0671189434326473,0.0665533710994225,0.0664096315168636,0.0666323553630959,0.065705083959004,0.0657992822599637,0.066946204001765,0.0672753369898325,0.0677506812081795,0.0673631099661968,10.03,88.3454,7.184267891099672
1973-11-01,0.0760844409219559,0.0773285376614098,0.0769815909873231,0.0725740010531709,0.0687699109794595,0.0680498157921895,0.0673761620960593,0.068230750217221,0.067458199174088,0.0671815906458613,0.0669710737738683,0.0666212967782206,0.0669256067230043,0.0666268865219558,0.0650280210488691,0.0649728468913682,0.0656270696513029,9.95,88.0841,7.720758206195111
1973-12-01,0.075412177313653,0.0784440851927768,0.078997827460149,0.0744290774250254,0.0684191652348722,0.0684133381087357,0.0683157296549549,0.0672889582210738,0.0669367579457882,0.066538649554571,0.0667953755805943,0.0666270792900516,0.0676519432637663,0.0661530903040883,0.0642170830484113,0.0648203057473515,0.0655874261322043,9.65,87.1054,8.425904586310207
1974-01-01,0.0766422803916226,0.0774630388738313,0.0746805716571576,0.0721803112202034,0.0706331600439686,0.0703235791633037,0.0655064138678144,0.0633636156591635,0.0673300415180621,0.0667846975495052,0.0668289984880731,0.0671770185413488,0.0669959632473356,0.0667778603049245,0.0663118828541973,0.0668914949932511,0.067614316290127,8.97,86.4706,9.115502774084083
1974-02-01,0.0743453990939131,0.0724573808497792,0.0720270153911095,0.0671033522611626,0.0660150202073051,0.0662125703836871,0.061093190870396,0.0639914489618232,0.0660678532699479,0.066528511252843,0.0667661777139585,0.0670601931469024,0.0676171187339486,0.0666199693891895,0.0686694617125317,0.0689396292894116,0.0689850778515651,9.35,86.1093,9.602076124567493
1974-03-01,0.0767181737217641,0.0771828524353466,0.0730099668259724,0.071512913817936,0.0694052577233248,0.0677104998367647,0.064210002215364,0.0670847659550211,0.0689169526702391,0.0680637757623504,0.0688202333786452,0.0689710760195013,0.0696929662689111,0.069763430612361,0.0672903154838827,0.0675233598825466,0.0677564042812105,10.51,85.4785,9.56297735797893
1974-04-01,0.0850667797809651,0.0846752141543493,0.0835809997160849,0.0810345540498596,0.0792647720894723,0.0777089834444782,0.0769228435369966,0.0771018855547763,0.0763260741474881,0.0761091957763676,0.0750609133747733,0.0744367369608364,0.0753322247390496,0.0742858294878248,0.0712248606996368,0.0706866930697266,0.0701485254398165,11.31,85.8682,10.100737542723516
1974-05-01,0.089707910757038,0.0897946079436614,0.089077377813327,0.0864863883502859,0.0859993611047321,0.0852800352987597,0.082966375023594,0.0815852080220109,0.0811691685096276,0.0796582433567991,0.0795961973818611,0.0791230039312034,0.0785353238864296,0.077466506649732,0.0744231551473531,0.0734637963240184,0.0725044375006838,11.93,85.6518,10.405580646603774
1974-06-01,0.083221758240927,0.0850154035468874,0.0858773990670994,0.0878460523833453,0.0843230371783737,0.0817495969513298,0.0827116307452498,0.0806629640246803,0.0802318148447683,0.0802340166217582,0.0793026851279604,0.0781681465726459,0.0790741328067161,0.0771278979554547,0.074166342478253,0.0731659747590473,0.0721656070398415,12.92,85.4232,10.818036000712894
1974-07-01,0.0780302149297516,0.0816218545135879,0.084688449383042,0.0867346053887773,0.0834225352839601,0.0820544440537167,0.0838235106675563,0.0821568857040574,0.083222164517199,0.0820580877813484,0.0820595566362749,0.0811514797871971,0.0810938334793565,0.0762431521276095,0.0742129378724251,0.0737667497611675,0.07332056164991,12.01,84.4351,10.699026560366477
1974-08-01,0.0809521359388228,0.0846403058130018,0.085735286165449,0.0859194754594319,0.0850312856991614,0.0850950030923931,0.0855039186920072,0.0847887748986614,0.083571937953321,0.0838832990250381,0.0836549517082357,0.0827769849819771,0.0835330808517061,0.0775371345596029,0.0762048365959128,0.0753427640808104,0.074480691565708,11.34,84.2268,11.407010924406611
1974-09-01,0.0931323549024901,0.0988899405518961,0.0980834239578876,0.0972255875452165,0.0923703522881729,0.0909282677821425,0.0890066533159211,0.0869746787683872,0.0864051426506758,0.0842172469772157,0.0835260689463912,0.0843475697243506,0.0844124394057835,0.0834746823380054,0.083171194554958,0.083186504261701,0.0832018139684441,10.06,83.4984,11.574033679434592
1974-10-01,0.0669771566147423,0.0788804675806946,0.0838648959022294,0.0839741466928247,0.0810481076844261,0.0805440672365708,0.0800167230851081,0.081652549138662,0.0780638506722727,0.0790306569511885,0.0794710528140736,0.0788805055969139,0.0800985684341918,0.078065400087937,0.0794794746738273,0.0798507030692166,0.080221931464606,9.45,80.8351,11.497187364777162
1974-11-01,0.0794264262219411,0.0803097862176874,0.079444319310513,0.077093637317989,0.076100740221393,0.0763594276271385,0.0761293311989159,0.0772617956610905,0.0781795124891311,0.0773870918288673,0.077797775153534,0.0778191561050756,0.0785280172491701,0.0733187564735287,0.0727675054258773,0.0722162543782259,0.0719644163988737,8.53,77.0007,11.463519313304715
1974-12-01,0.0751497375922494,0.07756331027668,0.0769000323503901,0.0752548625086379,0.0724585374030278,0.0727075913508179,0.0723428083569427,0.0724235305447625,0.0733123238306175,0.0732628532753227,0.0734008470648637,0.0740310804006692,0.0757477200344751,0.0761240576447874,0.0734804573063358,0.0708368569678843,0.0695181505653917,7.13,75.2764,11.091272371721296
1975-01-01,0.0702066030993304,0.0716687432933973,0.0709097300133237,0.0699912735584399,0.070503920124211,0.0706987656404432,0.0717123009286102,0.0715070979950124,0.0713641698491444,0.0713299225799449,0.0712581100118334,0.070971005476379,0.0716270202475772,0.0718435190108319,0.0714029047782928,0.0711497836809945,0.0708966625836962,6.24,73.064,10.408875068285916
1975-02-01,0.0577850429425534,0.059329524005796,0.059600476991559,0.0587569178411728,0.0605520869361826,0.0627839772584205,0.0632256707127961,0.0651293201976666,0.0661036058526206,0.0671371304277214,0.0691046499641677,0.0706021524178549,0.0765983158080968,0.0717114562801896,0.0703355785433631,0.0691525388170886,0.0685461180232823,5.54,71.9398,9.512732106509358
1975-03-01,0.0561769194226952,0.0586951293752285,0.0588580062546665,0.0594317166186179,0.0591762255134344,0.0606652701376662,0.0616914082446444,0.0624529627159911,0.0640629156456636,0.0653736617662014,0.0664843106421815,0.069676945448507,0.0722311063901362,0.0699820016461676,0.0691767224802385,0.0683714433143094,0.0681807648108266,5.49,71.8607,9.111908592170948
1975-04-01,0.0568767250338709,0.0598969587626623,0.0612705878571668,0.0628396483309118,0.0652899810643135,0.068926933192743,0.0686253565949858,0.0699025134321244,0.0702470396449827,0.0707254405670026,0.0728873696534496,0.0736411011632772,0.0749946137907176,0.0722657579037673,0.0729595238182369,0.0736532897327066,0.0743470556471762,5.22,71.62,8.47969937096642
1975-05-01,0.0559230941815465,0.0607883325268054,0.0648248118976942,0.0666964244881601,0.0698785299117798,0.0715842578440472,0.0731365618399841,0.0742077973337611,0.0752212545519063,0.0771807117724674,0.0782658589311427,0.0787985989205004,0.080561425471756,0.0760771650052356,0.0764429774389931,0.0768087898727506,0.0771746023065081,5.55,72.1061,8.238153098420398
1975-06-01,0.0531488068600406,0.0557596287157847,0.0585395026711066,0.0598995350826001,0.0627989953687024,0.0648139431070898,0.0675195628206533,0.0677553469565031,0.0693362055325417,0.0708623290718366,0.0728000391030244,0.0740785251082298,0.0764851521122478,0.0780937482212479,0.0780345542249027,0.0779753602285575,0.0779161662322123,6.1,73.0185,8.366838211643612
1975-07-01,0.0607896071867335,0.0640443998365937,0.0654787648842921,0.0678182027304616,0.0689238241741088,0.069776763514155,0.07113291808758,0.0715153745695444,0.0716337306842327,0.0735963074049327,0.0766710799480824,0.0761204537038137,0.0772091898901384,0.0734425399853577,0.0730901633996965,0.0727377868140352,0.0723854102283739,6.14,73.6354,7.7112844182715135
1975-08-01,0.064557422506654,0.0695202559263839,0.0714129878342249,0.0723546331763547,0.0732932567487748,0.0736586617256299,0.0755518088599957,0.0765879276189156,0.0762767196230923,0.0785794780263777,0.0781741308536759,0.0787920721957959,0.0797802272565072,0.0805460489473835,0.0805642796134001,0.0805825102794166,0.0806007409454332,6.24,74.734,7.131886740440274
1975-09-01,0.065218118913349,0.0710299465941236,0.0725609304414025,0.0738746116814444,0.0737811246175189,0.0754550261867293,0.0761601311087264,0.0769083833924974,0.0755499881532635,0.0750948843619432,0.0789939169699383,0.0800125779909219,0.079808951073186,0.0818013719084908,0.0813974425002195,0.0809935130919483,0.0805895836836771,5.82,74.9983,6.987292277614854
1975-10-01,0.0661746871307173,0.0716814325891764,0.0744060985802871,0.0753456818404607,0.0750548696301309,0.077117622815065,0.0787931701778108,0.079574505726437,0.0803298232945862,0.0799064746397225,0.0804172700570033,0.0811275547917374,0.0819576310660681,0.08322130053808,0.082970935450752,0.0827205703634241,0.0824702052760961,5.22,74.9692,6.873132301005169
1975-11-01,0.0573423329638163,0.0590051342072505,0.0609266511937777,0.0621890651321529,0.0646423180930899,0.0673629009552154,0.0684750137090546,0.0697737471894912,0.0720120125953048,0.0713688361412295,0.0729034793638007,0.0758669067222263,0.0767269579596194,0.0779164304958549,0.0781322656270443,0.0783481007582336,0.078563935889423,5.2,75.91,6.6189211043086615
1975-12-01,0.0563612948408713,0.0617081992546628,0.0635309111489433,0.0642086801388093,0.0672386673169323,0.0685069665629054,0.0702578570453764,0.0711666466437832,0.0687150101937256,0.0725343545736346,0.0735769953212314,0.0768845012528138,0.0781527930879762,0.0802453849447085,0.0801449901411632,0.080044595337618,0.0799442005340727,4.87,76.6358,6.363845094137455
1976-01-01,0.0528279255114188,0.0565040885265127,0.0588420537702333,0.060551820810476,0.0630450263274786,0.0644309431554193,0.0658575251276609,0.0666462502037123,0.0646259832297961,0.0691394771147712,0.0728918254316927,0.0737624213640417,0.0745698832030529,0.076548715846051,0.0768371071289681,0.0771254984118852,0.0774138896948024,4.77,77.5836,5.926010504681423
1976-02-01,0.0483364435542669,0.0516475958782427,0.0539981659833801,0.055621936070242,0.0583038840506786,0.0603249205524858,0.0621063945225783,0.0633842963213787,0.0624092133137555,0.0683149796686207,0.0719931455661873,0.0739024495142192,0.0747839040367841,0.0776074808519634,0.0775174501531107,0.0774274194542582,0.0773373887554055,4.84,77.6553,5.727724462314621
1976-03-01,0.0531697866961524,0.058508504202326,0.0610882927193445,0.0628759326591006,0.0651665990106831,0.0669615157921562,0.0674709685741883,0.0686044370610076,0.0700261395551052,0.0721701219352538,0.073468476994962,0.0745793605486976,0.0747543322810437,0.0773309609806565,0.0772921897182623,0.077253418455868,0.0772146471934738,4.82,77.9206,5.610161802510194
1976-04-01,0.0509600178287708,0.0551415758128464,0.0579858274863308,0.0607777409517699,0.0622993672587652,0.0640298426277537,0.065371869756513,0.066543063450473,0.0680609189359199,0.0700724359318553,0.0712848904340316,0.0731010089432603,0.0736633245621696,0.0756974565103418,0.0756748805125474,0.075652304514753,0.0756297285169586,5.29,78.1365,5.689434445364849
1976-05-01,0.0498684429200754,0.0542499688803139,0.0572141632630626,0.0593756780460248,0.0616549828212607,0.0634886433156431,0.0647112216517792,0.0657187112424068,0.0661672604916978,0.0690314125301923,0.0700721027552993,0.0727085629586907,0.0740758741623075,0.0749151476715489,0.0750366537755025,0.0751581598794562,0.0752796659834099,5.48,78.0268,5.493189642269125
1976-06-01,0.0563797497498764,0.0605414104810718,0.0634701753822461,0.0655172798174918,0.0678129010352078,0.0692067706669056,0.0707429310782651,0.0714230409480732,0.0717637213456719,0.0733193222060609,0.0749461662714077,0.0758023632826661,0.0768788634744985,0.0771552276283146,0.0776593940002304,0.0781635603721462,0.0786298269651461,5.31,78.4157,5.127444069305831
1976-07-01,0.0546748511763096,0.0588982650040739,0.0616093952647478,0.0634656205184923,0.0652503032713103,0.0660609191009434,0.0679783714396393,0.0692189762118096,0.0700019677581364,0.071090362759894,0.0724106056464909,0.0748394695860707,0.0759604108664968,0.0766302759623646,0.077225164595224,0.0778200532280836,0.0783224953814626,5.29,78.7235,5.249353527890643
1976-08-01,0.0524220325309954,0.0560259446741182,0.0583790573728642,0.0599728915316935,0.0623498667035052,0.0639046362412223,0.066932369789003,0.0662083192988985,0.0679544600617347,0.0687565664054208,0.0710080553568193,0.071756908023533,0.0755871610635053,0.0762245838662981,0.0770175067491925,0.0778104296320868,0.0784279425519415,5.25,78.7621,5.319070724893393
1976-09-01,0.0517494553227205,0.0547557439127793,0.0565035258346548,0.0578666977157735,0.0602581434832772,0.0621551726480632,0.0631185183693371,0.0641438713800026,0.0654960340578307,0.0660126232050771,0.0690804182906306,0.0691127684330869,0.0728576461841896,0.0737879406340068,0.0747961078790676,0.0758042751241283,0.0766651373175418,5.02,78.4713,5.259118485490832
1976-10-01,0.0513941274614442,0.0539487979654665,0.0552344039447281,0.0564046513023535,0.0584229710421099,0.0599082104207324,0.060799123411147,0.061277790581497,0.0634192199271812,0.064863624560427,0.065640608474974,0.0693947209345734,0.071356458476746,0.0712416236512914,0.07065695114479,0.073647131836721,0.0754277301972134,4.95,79.2971,5.062096012782336
1976-11-01,0.0495602607141878,0.0517844511594995,0.0529326298902391,0.0542784057966684,0.0563513757919857,0.0581810144289999,0.0589305484148149,0.0591958623263641,0.0616660743492999,0.0621287213101858,0.0654317144726403,0.067075489143009,0.0696904578010755,0.0711699814281788,0.0723423555440861,0.0735147296599934,0.0742354087687914,4.65,79.9478,5.070422535211261
1976-12-01,0.0447799755289305,0.046477486186187,0.0476460602493273,0.0485586077112674,0.050433390244255,0.0514928012583458,0.05291870007522,0.0530302616271327,0.0547638532520937,0.0555622697929655,0.0639619381840586,0.0596906188064504,0.0641584546536726,0.0632475068963991,0.0642461706730897,0.0689052480896865,0.0712508743374126,4.61,79.4033,5.281525454218383
1977-01-01,0.0447759441847695,0.0465340265476333,0.047664591462437,0.0485074165507087,0.0504217274803652,0.0517061576151264,0.0528685763435634,0.053355205416322,0.0558849683832758,0.057272462122666,0.0572407656425603,0.0626595883707153,0.0648062080157535,0.0642966604414848,0.0642544505084001,0.0677761279464635,0.0690722428780642,4.68,80.66,5.96816499586792
1977-02-01,0.0481773037402706,0.0513631906707253,0.0534645430711949,0.0554797673425191,0.0581456641344972,0.0599313475361966,0.0604084489226141,0.0613235699683347,0.063337984648143,0.0653075356182269,0.0673711806437362,0.0707287384555683,0.0708467651847365,0.0712957294997641,0.0725422437010797,0.0737887579023953,0.0738154723873008,4.69,81.6244,6.33946830265848
1977-03-01,0.0477665739477949,0.0508427696800012,0.0532606379586335,0.0552020395351508,0.0571537376883965,0.0581346414835119,0.0598023452763925,0.0604442818877509,0.062164827591438,0.0645381533584632,0.0678382288881633,0.0677145501935654,0.0714925810072965,0.0724252009881472,0.073537968236834,0.0746507354855208,0.0745177057577166,4.73,82.2802,6.715349369988544
1977-04-01,0.0463422749413944,0.0492254936984738,0.0516957100956961,0.053430628322328,0.0558309394440062,0.0572006426286185,0.058413473518818,0.0593965079495932,0.0618877020748683,0.0635334761408913,0.065655299319568,0.0681628020556977,0.0705848820030435,0.0710163195806711,0.0681647038597746,0.0673509869555344,0.0671339206879694,5.35,82.7173,6.747657558160247
1977-05-01,0.0485331581542139,0.0509876535325985,0.0539090517291434,0.0547492102451782,0.0570896639015776,0.0585739720296861,0.0601448404582682,0.0605414631374461,0.0623281442768837,0.0633514033153918,0.0667341771316718,0.0686985749453606,0.0703109004756216,0.0723493292033584,0.0733931077941161,0.0744368863848739,0.0740021619409895,5.39,83.2306,6.877837684449495
1977-06-01,0.0513215559650538,0.053662089039449,0.0556952855214027,0.0565135296806542,0.0585014769322611,0.0593696752283625,0.0605061139357458,0.0610096317775645,0.0623558784153179,0.0635106391682602,0.0664953766529844,0.0673043327280086,0.0694976520424023,0.0714365647149845,0.0725618252827818,0.0736318264509884,0.0694684698586343,5.42,82.9907,6.889006529027708
1977-07-01,0.051092163625131,0.0535426288433575,0.0550757575128689,0.0563541029941491,0.0572035079872968,0.0582509500937929,0.0590874480352026,0.0599297965691479,0.0610804743758283,0.0620870258451445,0.0633605386386426,0.0659015753720881,0.06804274889913,0.0699104620346859,0.0710394013467098,0.0720166755465425,0.0715676540660142,5.9,83.2056,6.798638166438531
1977-08-01,0.0548659872632826,0.0583630828084448,0.0595469739017783,0.0610940932099315,0.0611636964443144,0.0623625825998574,0.0633493054137268,0.0640879362313908,0.0649848663782697,0.0651146801546738,0.067135184505556,0.0689950466903662,0.0701263460505385,0.0724145946426005,0.0731749316807263,0.073540041217954,0.073811076030108,6.14,83.0259,6.603608949076811
1977-09-01,0.0567140774706868,0.0603692911135305,0.0612570023464634,0.0625135086760718,0.0628523961021919,0.0635485782804345,0.0633925730092358,0.0648321708679275,0.0652151564988305,0.0663269000749629,0.0676875373001018,0.0686099329586937,0.0687281122007738,0.0698915446647162,0.0713824847089448,0.0722667148485471,0.072625400437175,6.47,82.9403,6.541439533349536
1977-10-01,0.061486876549846,0.0644384794056889,0.0652350944670188,0.0658408984640719,0.0657063853709002,0.0664243984703103,0.0663323016496942,0.0672925412607699,0.0678386921013641,0.0680170914004676,0.0679741530711789,0.0703850033861412,0.0701638450988196,0.071483910242837,0.0725960269278344,0.0731363297169921,0.0734387178581042,6.51,82.9124,6.667357942762342
1977-11-01,0.0633543851112325,0.0664958725789808,0.068229400670631,0.0685600413531196,0.0691387692952122,0.0695459774543549,0.0705634372271069,0.0709091709029823,0.0712096511274755,0.0716019637033053,0.0723240724617049,0.0736526104068636,0.0729044736311411,0.0737252139448329,0.0748876961785914,0.075320249234231,0.0753997891683592,6.56,83.5851,6.5889874200866005
1977-12-01,0.0614846729340716,0.0655939391998392,0.0670325575844754,0.067435770403439,0.0678017087847654,0.0678370469068649,0.0692894446620993,0.0700440940278884,0.0700645830322361,0.0709653237123719,0.0717002154814698,0.0718426908260864,0.0719824892497481,0.0731282904274831,0.0740405345610358,0.074358833467824,0.0749502347715829,6.7,82.0671,6.598776612104018
1978-01-01,0.0631656586021251,0.0663891446845144,0.0677986856727678,0.0686829455908304,0.0691978283386834,0.0694122275472897,0.0705564088129964,0.0712548723855742,0.0717206384991043,0.0721489544107804,0.0723930457016221,0.0748057856241586,0.075036100917695,0.0757026268144346,0.0769479101643565,0.0771151809367819,0.07758927614156,6.78,82.1608,6.262715312627143
1978-02-01,0.0654339059230263,0.0689378864085555,0.0702292328182919,0.0704401628926076,0.071390212411468,0.0720393972457317,0.0726708399106348,0.0732914793343986,0.0737918965925023,0.0741249470705147,0.07505230764741,0.0760547466217173,0.0768136410489386,0.0770811680073839,0.0780064985343009,0.0781959417664443,0.0786435084462953,6.79,83.3689,6.417004048583008
1978-03-01,0.0655338403263786,0.0692529607156124,0.070657090583497,0.0714744289704618,0.0717025397678241,0.0726835656611431,0.0734369699229517,0.0744448661170809,0.0748491135177453,0.0756780417808252,0.0766656752146608,0.0774496963918529,0.0779447349987226,0.0786061983282743,0.078900776463995,0.0789286195457139,0.0794373771174117,6.89,84.4329,6.604722930363605
1978-04-01,0.0651341283021792,0.0689210672796754,0.071295249561324,0.0725757074791876,0.0735588451962384,0.0742549697977794,0.0748594145285549,0.0753606634212615,0.0756442173152556,0.0766105646511504,0.0759523422594473,0.0777491263332051,0.0786578907361903,0.0792041810336228,0.0795227541948426,0.0786556072763554,0.080297069601814,7.36,84.5704,6.825084270600423
1978-05-01,0.0652612707943679,0.0708073619252402,0.0736780614683151,0.0751914742188824,0.0758972496917914,0.0768170139539133,0.0773928832330779,0.0775143863568335,0.0775658310156285,0.0779706578050078,0.0779482044341371,0.0786086872013411,0.0795670929670686,0.0801476568771714,0.0807979413920477,0.0808333286910435,0.0811870047178246,7.6,84.9295,6.923102452623531
1978-06-01,0.0675339459887117,0.0735697300830631,0.0759399384490746,0.0776716944240398,0.0788346885071653,0.0790119924116162,0.0794122144155372,0.0794999351109863,0.0794224885699486,0.0797837716430181,0.0802390166230326,0.0789968228019621,0.0812137941049422,0.0817706669037655,0.0824501367975065,0.0825971360230146,0.0830053478714362,7.81,84.5923,6.953478390068346
1978-07-01,0.0718272920886323,0.0758516447107323,0.0797502230129169,0.0813149934707794,0.0820349149396976,0.082153222399295,0.0824363793249668,0.0826355741762702,0.0827073079446043,0.0831419013577282,0.0813446739930912,0.0810498116417793,0.0828767806984301,0.0832522935607828,0.0840581737263553,0.0841249320435099,0.0844601259625721,8.04,84.7647,6.996845011173924
