Month,L_actual,S_actual,C_actual,L_pred,S_pred,C_pred,L_resid,S_resid,C_resid
1974-09-01,8.026771614689059,2.5338994781277724,-1.200131138285708,7.23958780857156,0.9238698065813669,2.4597423703024632,0.7871838061174987,1.6100296715464055,-3.6598735085881713
1974-10-01,7.827999263007125,0.2562640482726761,0.3245561391515046,8.14477568418728,2.2290177611100725,-1.0301678446021902,-0.3167764211801556,-1.9727537128373964,1.3547239837536948
1974-11-01,7.3774802940443625,0.6543956295963523,0.09841259573597153,7.858026304795755,0.17353490249758285,0.23774114893232856,-0.48054601075139214,0.4808607270987695,-0.13932855319635704
1974-12-01,7.46409098368734,0.5633219266534041,-1.4087224772544764,7.4258476306319325,0.5432611634486157,0.034659163576536256,0.0382433530554076,0.020060763204788334,-1.4433816408310127
1975-01-01,7.229679820403525,-0.052869251700072506,-0.351540081737149,7.538156027283764,0.381888455095281,-1.289483062470255,-0.3084762068802398,-0.4347577067953535,0.9379429807331059
1975-02-01,7.4848140155283716,-1.9592612188589884,-0.32678872833714423,7.269022624360102,-0.13918463814136456,-0.38617110423430845,0.21579139116826962,-1.8200765807176238,0.05938237589716422
1975-03-01,7.398341580309826,-1.7818735293404406,-0.9778379140314175,7.471173150336606,-1.9288368212842288,-0.41003866802296574,-0.07283157002677942,0.1469632919437882,-0.5677992460084518
1975-04-01,7.488222903031605,-2.1716887019707682,1.5180258042241834,7.402501166578213,-1.7933008474606675,-0.9801633218968232,0.08572173645339198,-0.3783878545101007,2.4981891261210065
1975-05-01,7.687187889358204,-2.6129544775956743,3.2245480450591915,7.433696464608019,-2.0367357153877523,1.205337223891045,0.2534914247501847,-0.576218762207922,2.0192108211681465
1975-06-01,8.035387445047025,-3.2553503181796466,0.9493029901700407,7.58684459453944,-2.3693103401225417,2.699452507533644,0.448542850507585,-0.8860399780571049,-1.7501495173636032
1975-07-01,7.496456854103265,-1.713918890866083,1.600134968452787,7.958778273880257,-3.0898425675469676,0.6936095818588973,-0.46232141977699204,1.3759236766808847,0.9065253865938897
1975-08-01,8.097529556621947,-1.6490175211761777,0.9779121718464794,7.452437086946742,-1.6038512947583679,1.2908792209443458,0.6450924696752045,-0.045166226417809874,-0.31296704909786643
1975-09-01,8.24001106897528,-1.4111783075693096,0.09283684230336842,8.062488410427122,-1.5842437223463042,0.7668627404865985,0.17752265854815796,0.17306541477699455,-0.6740258981832301
1975-10-01,8.338009646727441,-1.630174382401532,1.057415376943256,8.227080820823577,-1.4076095797670116,0.0007799955767159306,0.11092882590386388,-0.2225648026345204,1.0566353813665401
1975-11-01,8.10919971799877,-2.8405242921196088,0.5214163826797622,8.300100176686145,-1.566832880976963,0.8456650154693272,-0.19090045868737526,-1.2736914111426458,-0.32424863278956495
1975-12-01,8.3392471043906,-2.612920509192616,-0.35008759709334325,8.051192488448232,-2.723557451641864,0.3319971229150398,0.28805461594236803,0.11063694244924793,-0.682084720008383
1976-01-01,8.149580608832869,-2.917611724802969,-0.577928379154444,8.302146651776255,-2.5573649820081243,-0.4193955570653436,-0.15256604294338594,-0.3602467427948448,-0.15853282208910036
1976-02-01,8.386323772345134,-3.768817431067664,-1.0235935861111924,8.110210781661596,-2.850856377920797,-0.6349679146861419,0.27611299068353823,-0.9179610531468669,-0.38862567142505056
1976-03-01,8.066166886614313,-2.786872658212448,0.36313703332028435,8.331072899599247,-3.67465521685112,-1.0427286969484484,-0.2649060129849339,0.8877825586386723,1.4058657302687327
1976-04-01,7.87417187839121,-3.011037321543683,0.6509528954173156,8.012935612707402,-2.680360471336494,0.1929247174276162,-0.13876373431619182,-0.33067685020718907,0.4580281779896994
1976-05-01,7.837434965010748,-3.048358020526925,0.5217700344103979,7.810977847044813,-2.87285341723224,0.43276381530412256,0.02645711796593453,-0.17550460329468498,0.08900621910627537
1976-06-01,7.948895618072957,-2.5411091307258107,1.1995581680150245,7.776000706098699,-2.913575497353678,0.3168809948436824,0.17289491197425733,0.37246636662786736,0.8826771731713421
1976-07-01,8.004003924739978,-2.6737602076682214,0.431401570048583,7.88711142766933,-2.40666354812074,0.9309580560863214,0.11689249707064775,-0.2670966595474815,-0.49955648603773845
1976-08-01,8.09593527995203,-3.039716308613742,-0.098209776566899,7.95294651836376,-2.569909435675748,0.2539855798381139,0.14298876158827056,-0.46980687293799406,-0.35219535640501287
1976-09-01,7.957374813564513,-2.919118569990206,-0.6817545178898435,8.044580233443789,-2.940625206793496,-0.21872685157265123,-0.08720541987927533,0.021506636803290125,-0.4630276663171923
1976-10-01,7.749973049346983,-2.698649027378994,-1.0751307171956253,7.921426094503742,-2.8540631159642587,-0.7329663392296506,-0.17145304515675885,0.15541408858526484,-0.34216437796597465
1976-11-01,7.842490719418162,-2.9514704605047695,-1.6497742476726542,7.728977057538511,-2.663313632845356,-1.0796202122022738,0.11351366187965084,-0.2881568276594133,-0.5701540354703805
1976-12-01,7.366419247460152,-2.8965919614723212,-2.2245349615508934,7.825052263260001,-2.9302499960062085,-1.5886534705922104,-0.4586330157998484,0.03365803453388727,-0.635881490958683
1977-01-01,7.249693384343483,-2.811658908994939,-1.9129577892886052,7.365073052016467,-2.898974073883059,-2.1088296041202024,-0.11537966767298435,0.0873151648881203,0.1958718148315972
1977-02-01,7.75356408860547,-3.1246104810798325,-0.39018628976201386,7.245547524102888,-2.8019501882038425,-1.8366410038474243,0.508016564502582,-0.3226602928759901,1.4464547140854105
1977-03-01,7.923314888982894,-3.2705650418825227,-1.0125266833921613,7.708166963199164,-3.028667356200807,-0.4897076896610658,0.21514792578372965,-0.24189768568171566,-0.5228189937310955
1977-04-01,7.368468473345162,-3.036243542816558,0.13064199221715667,7.884625576569985,-3.1991611239564413,-1.0349084260148191,-0.5161571032248231,0.16291758113988308,1.1655504182319758
1977-05-01,7.815460546124084,-3.1302465396744523,-0.8776343719428932,7.318431451927384,-2.9134161247243595,-0.042882996729149025,0.4970290941966997,-0.2168304149500928,-0.8347513752137441
1977-06-01,7.708567256669102,-2.6032867074931354,-1.2437825271290315,7.778745688340906,-3.0591274016508936,-0.9161073664752665,-0.07017843167180349,0.4558406941577582,-0.327675160653765
1977-07-01,7.614352422031766,-2.3995929201969948,-1.7165807716650963,7.693638736973707,-2.581571527696052,-1.2265588461611565,-0.07928631494194072,0.18197860749905725,-0.49002192550393975
1977-08-01,7.722860675038214,-2.030610154772263,-1.3397285971683182,7.614577717162622,-2.412435977949401,-1.6395438059120586,0.10828295787559128,0.3818258231771381,0.29981520874374046
1977-09-01,7.482833899499957,-1.5658576006456424,-1.010484496071665,7.724838966982154,-2.049919910823618,-1.2940045605920416,-0.2420050674821974,0.4840623101779755,0.2835200645203766
1977-10-01,7.496564946277673,-1.0843777137406345,-0.973589480751544,7.492694653571438,-1.5939586679178925,-0.999728742156986,0.00387029270623529,0.509580954177258,0.026139261405442094
1977-11-01,7.6230240160652984,-1.1379898861432136,-0.09158489161664674,7.518382130619877,-1.1411872326395227,-0.9530536948534035,0.10464188544542186,0.0031973464963090947,0.8614688032367568
1977-12-01,7.5573223920285955,-1.1968868575096734,-0.13886194896956613,7.625605001445756,-1.1500099941063557,-0.17501646077684885,-0.06828260941716024,-0.04687686340331765,0.03615451180728271
1978-01-01,7.8682812374385245,-1.4238039336964035,-0.35914246579337217,7.559749860429871,-1.2063975067537906,-0.220543373279121,0.3085313770086531,-0.2174064269426128,-0.13859909251425118
1978-02-01,7.9818040337359415,-1.2899796216258164,-0.23616887050539476,7.866506221918422,-1.435331983856494,-0.4097783253480748,0.11529781181751986,0.1453523622306776,0.17360945484268003
1978-03-01,8.07806898267747,-1.424842244964213,0.0035754333591369036,7.980355972214085,-1.3058192789978476,-0.2939132190042471,0.09771301046338543,-0.11902296596636552,0.297488652363384
1978-04-01,8.022725216327105,-1.4472449239175855,0.5962668580946782,8.067726583529437,-1.4220140872075842,-0.08370976416815581,-0.04500136720233172,-0.02523083671000137,0.679976622262834
1978-05-01,8.04585146729045,-1.3191093386327803,1.0633870287928833,8.000897065690735,-1.4127383957081268,0.43461073789530946,0.044954401599715865,0.09362905707534641,0.6287762908975738
1978-06-01,8.166864812378417,-1.1557573293900405,1.1095824544920405,8.018323299862466,-1.2699686893502549,0.8496152972805674,0.14854151251595127,0.11421135996021436,0.2599671572114731
1978-07-01,8.206925787260571,-0.9541056154218926,1.7016496702918542,8.141854995299056,-1.1167127932538476,0.8991090645623055,0.06507079196151544,0.162607177831955,0.8025406057295487
1978-08-01,8.097471966572012,-0.9170896535410681,1.9764193263895018,8.175649119082124,-0.8991683802898474,1.4266179820710057,-0.07817715251011137,-0.017921273251220726,0.5498013443184961
1978-09-01,8.006640723680302,-0.16198833566724768,1.0795899587058742,8.062772001394029,-0.8489930776977883,1.6653412670568253,-0.05613127771372639,0.6870047420305406,-0.5857513083509511
1978-10-01,8.200418134802433,0.6063023179439547,-0.1876726533993044,8.009786145248839,-0.1841702575935471,0.8955810135935284,0.1906319895535944,0.7904725755375018,-1.0832536669928328
1978-11-01,8.05871949721284,1.8534033377006092,0.5978659348449136,8.24664280631319,0.4697502885099876,-0.18942968878347247,-0.18792330910035027,1.3836530491906216,0.787295623628386
1978-12-01,8.066895597866454,1.683175904053784,1.1502597200317042,8.124101482021171,1.6796898199084258,0.5316710868369372,-0.05720588415471717,0.003486084145358115,0.618588633194767
1979-01-01,8.141217242373626,1.9022198985770054,2.625637703688086,8.117153091566243,1.547345566248882,1.0125642645273576,0.024064150807383555,0.3548743323281234,1.6130734391607282
1979-02-01,8.140905974060294,1.8066582500724178,1.155470451248968,8.16853866143305,1.8242705259610643,2.3180719624031867,-0.027632687372756592,-0.017612275888646556,-1.1626015111542187
1979-03-01,8.489531027962865,1.6292669079930437,0.7939272465933584,8.193768827141035,1.6620303608111273,1.0232578689450285,0.29576220082183013,-0.03276345281808357,-0.22933062235167
1979-04-01,8.505648596616634,1.6804388153616285,0.26433133881658255,8.541912260715494,1.4718659795207798,0.7126036451438348,-0.036263664098859394,0.20857283584084874,-0.44827230632725223
1979-05-01,8.73894797216344,1.4073066450446037,0.4168208606613537,8.569375332584848,1.4933508128560322,0.24918928355386538,0.16957263957859325,-0.08604416781142854,0.16763157710748833
1979-06-01,8.589181797924118,1.533865673227507,-0.46993707715032973,8.790726143393721,1.240890933225672,0.3835351643864686,-0.20154434546960331,0.2929747400018352,-0.8534722415367983
1979-07-01,8.472071186734752,1.2044280025141294,-1.310027022325968,8.662400422940284,1.3182406826503723,-0.3974065737280799,-0.19032923620553177,-0.1138126801362429,-0.9126204485978882
1979-08-01,8.691383574377824,1.4559546181336998,-1.4315285598363636,8.553497072306874,0.9700249203451192,-1.1492358119821406,0.1378865020709501,0.48592969778858053,-0.282292747854223
1979-09-01,8.750543350873873,2.232243500581936,-0.459524015233051,8.780111817577897,1.1959075147543,-1.2411722609764992,-0.029568466704024132,1.036335985827636,0.7816482457434483
1979-10-01,8.894260047175091,2.3183576408951856,-0.47101434768217165,8.840839570737785,1.970388714194042,-0.3626507581449028,0.05342047643730652,0.34796892670114365,-0.10836358953726888
1979-11-01,9.888553114103335,3.392957488063325,0.32266266180588316,8.985953505825416,2.04801960692099,-0.36527146698765495,0.9025996082779191,1.344937881142335,0.6879341287935381
1979-12-01,9.837074992035015,3.2453977222126364,-2.1984529889895525,9.985936209382036,3.07697793178131,0.397687172643597,-0.1488612173470205,0.16841979043132627,-2.5961401616331496
1980-01-01,9.992058120073056,3.450559334842522,-2.878267312849249,9.97908225399525,2.8149331526404855,-1.824035241313808,0.012975866077805875,0.6356261822020364,-1.054232071535441
1980-02-01,10.836189527697485,2.412140500086187,-2.075467995398305,10.15129419492097,2.9708782537477973,-2.4102208005276236,0.6848953327765148,-0.5587377536616103,0.3347528051293187
1980-03-01,11.355839670439739,4.599056111977989,1.5077762961283714,10.946068892822364,2.022827003384546,-1.7049172612665058,0.4097707776173749,2.576229108593443,3.212693557394877
1980-04-01,11.099424332971726,5.444341207616096,0.8354589510109541,11.451286238508846,4.240299419687945,1.5249288808895027,-0.3518619055371204,1.2040417879281513,-0.6894699298785486
1980-05-01,10.310391310139542,0.9662589825151251,-1.6940907915649652,11.232094189538563,5.003610132734891,0.9492845411458529,-0.921702879399021,-4.037351150219766,-2.6433753327108183
1980-06-01,10.45858507542039,-2.086667266734152,-1.5392131303998595,10.378694927069164,0.695912224555272,-1.4294397976184041,0.07989014835122532,-2.782579491289424,-0.1097733327814554
1980-07-01,10.224861177516487,-2.231153836157465,-1.2690270297259771,10.441842218211558,-2.159842965610861,-1.3754672329510753,-0.21698104069507096,-0.07131087054660412,0.10644020322509817
1980-08-01,10.691685658159056,-1.8340678108806736,-0.8577383829423484,10.200925879082536,-2.277817869726902,-1.1502994830645417,0.49075977907651946,0.4437500588462282,0.2925611001221933
1980-09-01,10.93053898375029,-0.849363643346464,1.1712760065899201,10.666834689744164,-1.893489148925567,-0.7611887062529072,0.2637042940061267,1.044125505579103,1.9324647128428274
1980-10-01,11.146397124261698,1.0091565096346566,-0.05956592852130349,10.891216295176628,-0.874561017767622,1.0585265944910351,0.2551808290850701,1.8837175274022786,-1.1180925230123386
1980-11-01,11.722909514002733,2.813125536720166,-1.2321596383616396,11.178196099772356,0.8024100890561514,0.037475739889362036,0.5447134142303778,2.0107154476640146,-1.2696353782510017
1980-12-01,11.826159289024888,4.7695741715742965,-2.557756622846193,11.820497213511088,2.424876822210914,-0.921358747959507,0.005662075513800602,2.3446973493633827,-1.6363978748866863
1981-01-01,11.990277665705678,4.175996041155277,-5.219404095749682,12.000140816355191,4.190885803067575,-2.0268145065564607,-0.009863150649513486,-0.01488976191229785,-3.1925895891932212
1981-02-01,12.402412183678088,3.6345226399698807,-4.870477463608353,12.198082098053428,3.5001910824375027,-4.377277859420132,0.20433008562465993,0.13433155753237802,-0.49319960418822095
1981-03-01,13.069404740037966,2.8348878027217874,-3.5164663259948865,12.586026293042067,3.002880164627474,-4.071725785387939,0.48337844699589816,-0.16799236190568667,0.5552594593930529
1981-04-01,12.605214560805893,-0.16857800889225505,0.3953527860977686,13.200830756222011,2.308922577809983,-2.881336378565787,-0.5956161954161185,-2.477500586702238,3.2766891646635554
1981-05-01,13.082746069718443,2.073261280222717,0.0012015200787716118,12.585877290515471,-0.30407237683886923,0.4545053673645948,0.49686877920297157,2.377333657061586,-0.4533038472858232
1981-06-01,12.535798332125744,3.608416842663999,-1.9484930282590214,13.126704776915776,1.7689261467475825,0.18888160529617004,-0.5909064447900327,1.8394906959164166,-2.1373746335551913
1981-07-01,12.930900505896256,2.6206526094381104,-0.3237748938511664,12.661898828401231,3.1205853257653255,-1.499804904107322,0.2690016774950248,-0.49993271632721514,1.1760300102561556
1981-08-01,13.944249407405554,3.00920915477555,-0.7192368205365891,12.996746907406534,2.268444815143672,-0.08636991199796634,0.94750249999902,0.7407643396318782,-0.6328669085386227
1981-09-01,13.951661757423107,2.8616986490706444,1.7192594031519994,14.020154884815863,2.595393654082196,-0.3874530889568092,-0.06849312739275604,0.2663049949884484,2.1067124921088087
1981-10-01,14.367287150773386,1.1017602901088204,2.564649715220189,13.977035789202064,2.577613936184298,1.7516818058778272,0.39025136157132145,-1.4758536460754776,0.8129679093423618
1981-11-01,13.935625804409879,-0.8477484525998027,1.4478789394970075,14.326656104517832,0.9629911640392217,2.4588291365685264,-0.39103030010795337,-1.8107396166390244,-1.010950197071519
1981-12-01,13.3061607879448,-2.1062442754658908,-0.9349131918460412,13.867948250714587,-0.9115787180791779,1.4065262907967604,-0.5617874627697876,-1.1946655573867129,-2.3414394826428016
1982-01-01,13.64403260362447,-1.3629898535222282,1.4286676942289744,13.255455384798099,-2.197779057807822,-0.7455702143927658,0.38857721882637186,0.8347892042855936,2.1742379086217403
1982-02-01,13.650118102948392,0.8918367842024653,0.9882986758360625,13.565303144192956,-1.3902855798570157,1.3647315807270375,0.08481495875543565,2.282122364059481,-0.37643290489097503
1982-03-01,13.040623216977695,-0.0031837679736560487,1.9006053196615142,13.639538005140913,0.7007884091228453,1.0424098861128894,-0.5989147881632189,-0.7039721770965014,0.8581954335486248
1982-04-01,13.293275619586572,0.14505208967059852,1.4902316770014328,12.993579299217455,-0.08221766718781401,1.7973338436978197,0.299696320369117,0.22726975685841252,-0.3071021666963869
1982-05-01,13.081420847727962,0.0748652935399523,1.5034939489909687,13.256054837887472,0.032009800893558794,1.449728684233183,-0.17463399015950998,0.04285549264639351,0.05376526475778576
1982-06-01,13.09431488818371,-1.1730803840968953,2.683416650448451,13.04371544645651,-0.02942447064756626,1.4519846168880566,0.050599441727200656,-1.143655913449329,1.2314320335603943
1982-07-01,13.43392315173216,-0.4732078887742429,2.8200484023109906,13.000890043514092,-1.1407299466603493,2.453729145432651,0.4330331082180674,0.6675220578861064,0.36631925687833977
1982-08-01,12.814522920321187,-3.054720314419549,4.146054043842176,13.353834261682696,-0.4840368078713934,2.6056758556708073,-0.5393113413615094,-2.5706835065481557,1.5403781881713683
1982-09-01,12.457322172608352,-3.6892196548852354,3.908031055343194,12.645429040931313,-2.826793623672059,3.6756034796921297,-0.18810686832296142,-0.8624260312131762,0.2324275756510641
1982-10-01,11.267077789193344,-3.6871224718160196,4.719348961831674,12.278697119309964,-3.4269347612369145,3.435803954331685,-1.0116193301166199,-0.26018771057910506,1.2835450074999888
1982-11-01,10.673631353794876,-3.141562178662095,2.184410795212191,11.08217189318343,-3.3641729907729454,4.107366248522075,-0.4085405393885537,0.22261081211085054,-1.9229554533098838
1982-12-01,11.296175507355054,-3.101148833268765,-0.008992065488384382,10.55616079346941,-2.9679758341083584,1.8744078693783872,0.7400147138856443,-0.13317299916040648,-1.8833999348667716
1983-01-01,11.150438438748939,-3.52371954620696,-0.49867754336250486,11.216870821251128,-3.049379994815757,-0.030405958598863136,-0.06643238250218886,-0.474339551391203,-0.4682715847636417
1983-02-01,11.696653014435546,-3.6611645947597355,-1.371458317163162,11.070400786559263,-3.46704487405106,-0.47794147358828126,0.6262522278762823,-0.19411972070867556,-0.8935168435748808
1983-03-01,11.162610017946841,-3.3218129548558553,-1.7136293356999477,11.62543511006557,-3.6484887416008576,-1.2298644980661493,-0.46282509211872913,0.3266757867450023,-0.4837648376337984
1983-04-01,11.304477794783446,-2.5923562479995477,-1.5225882353092108,11.111031880295108,-3.3381302491782656,-1.539513881237243,0.19344591448833803,0.745774001178718,0.01692564592803225
1983-05-01,11.121879192861892,-3.115177698210395,-1.8269314782524377,11.267502170973785,-2.6475884549831257,-1.3458027836247797,-0.14562297811189318,-0.46758924322726925,-0.48112869462765806
1983-06-01,11.389251574913445,-2.8415854093382027,-0.9323343986525989,11.078256862839623,-3.1493912044973613,-1.634601971498633,0.31099471207382123,0.3078057951591586,0.7022675728460341
1983-07-01,11.476421398254503,-2.732708257673501,-0.6272675908827121,11.333744559600076,-2.853422387298823,-0.8312226360298203,0.14267683865442748,0.12071412962532202,0.20395504514710816
1983-08-01,12.223328823224499,-2.783852372549477,-0.43761920997555975,11.417305496191481,-2.7378252349829433,-0.556956261040453,0.8060233270330173,-0.04602713756653376,0.11933705106489328
1983-09-01,12.096229447752934,-2.908724425351025,0.5289519082723007,12.153490064109702,-2.7893500556885975,-0.36568242260081973,-0.05726061635676771,-0.11937436966242743,0.8946343308731204
1983-10-01,11.721825910551695,-3.1579314729086807,0.19933624243289938,12.005600656460574,-2.8563622788746343,0.47579126961058915,-0.28377474590887886,-0.30156919403404636,-0.27645502717768977
1983-11-01,11.99784041653179,-3.6983222201492554,0.19444053855177124,11.633763363894328,-3.099683549868058,0.16591381514807174,0.3640770526374624,-0.5986386702811974,0.028526723403699494
1983-12-01,11.904983057903586,-3.14107342188666,-0.28650190545060167,11.893419572855915,-3.611110806913864,0.15578708053304674,0.011563485047670241,0.4700373850272044,-0.4422889859836484
1984-01-01,12.12371625292182,-3.2421590167825944,-0.13014385443426402,11.825235703813146,-3.1110919014107017,-0.25419639330625643,0.2984805491086746,-0.13106711537189275,0.12405253887199241
1984-02-01,12.023015140200169,-3.276901187034457,-0.7212271077665451,12.03662037121248,-3.2018858639916212,-0.11203833010075423,-0.013605231012311592,-0.07501532304283565,-0.6091887776657908
1984-03-01,12.33392562057045,-3.198935394093343,-0.3867257303759677,11.94705943137057,-3.261920346951146,-0.6360248018077137,0.38686618919988014,0.06298495285780303,0.249299071431746
1984-04-01,13.01230404595973,-3.3745467195976735,-0.5805692274222742,12.251258273891908,-3.1777213070314545,-0.32896652317921116,0.7610457720678223,-0.196825412566219,-0.2516027042430631
1984-05-01,13.053487688073467,-3.4357142769370514,0.09292080116434748,12.923463492917964,-3.3636542311885647,-0.48067909320930524,0.130024195155503,-0.07206004574848679,0.5735998943736527
1984-06-01,13.49129418227757,-3.469414990984532,1.825907301255172,12.949848155971447,-3.388386064557302,0.11091152525922199,0.541446026306124,-0.08102892642723036,1.7149957759959502
1984-07-01,13.556971502698115,-3.9140998180453828,3.5666331988880247,13.350301917356532,-3.3418801461216745,1.6482756399585279,0.20666958534158297,-0.5722196719237083,1.9183575589294968
1984-08-01,12.550565748281006,-2.2393187653256588,1.8810379759377147,13.370443889923136,-3.6736517376751516,3.1677024469955164,-0.8198781416421301,1.4343329723494929,-1.2866644710578017
1984-09-01,12.50670076593375,-2.0423826232137476,2.0651678537228806,12.448373424467157,-2.170110675162127,1.6990832271189236,0.05832734146659391,0.12772805194837922,0.366084626603957
1984-10-01,12.281734175631433,-2.2742291095565377,1.8481664975470156,12.40655171189292,-1.975698667411759,1.8650092743755975,-0.12481753626148695,-0.29853044214477875,-0.01684277682858193
1984-11-01,11.580208042853224,-2.8503291544338802,1.6259691075940765,12.181311802885155,-2.1997793879225105,1.6598148675591946,-0.6011037600319309,-0.6505497665113698,-0.03384575996511807
1984-12-01,11.624922991046114,-3.630144510938087,1.4337840567659628,11.47414942382531,-2.7384310042668565,1.4235792758892827,0.1507735672208046,-0.8917135066712305,0.010204780876680086
1985-01-01,12.06169567644171,-4.553941072797928,0.19180027880263428,11.501513183732396,-3.4794610764856615,1.2339330942047257,0.5601824927093144,-1.0744799963122662,-1.0421328154020915
