Month,y3,y6,y9,y12,y15,y18,y21,y24,y30,y36,y48,y60,y72,y84,y96,y108,y120
1975-03-01,5.704924348989282,5.793655180563708,5.880849105854999,5.965258524427144,6.046061743422174,6.122755924268914,6.1950742915063675,6.262922369809118,6.385409664364893,6.491321606326949,6.660547912246325,6.7853555197145266,6.878367921699055,6.9489301512496215,7.003584495512907,7.046820661895702,7.081714651829163
1975-04-01,5.67984668960004,5.976232587449343,6.218371455530994,6.416511370299851,6.578938167793395,6.712353789188581,6.822181378456841,6.912811349724883,7.050029036183316,7.145117458049712,7.2597852732414365,7.320563065284776,7.355658681608707,7.377839975450414,7.393073865075393,7.404272552902197,7.412938383011501
1975-05-01,5.643191586783381,6.0969218797330615,6.4583610995430885,6.745911481069444,6.97433410715163,7.155466648092721,7.298799922595763,7.411941013132541,7.570814808106325,7.667685759495603,7.758403719094341,7.784408664636275,7.786255719340719,7.780018222901873,7.771840232579364,7.7639050377135765,7.756861149792831
1975-06-01,5.199592612917206,5.551744156823819,5.848212285837946,6.098599071956765,6.310779596896322,6.491220066372382,6.645236446775192,6.777204856096285,6.988798656458432,7.147972698378267,7.364679674143331,7.500485372362373,7.591397557876774,7.655880550011279,7.70386079310799,7.740956423475896,7.770518961166616
1975-07-01,6.107181208294904,6.369024693469223,6.5802843207476664,6.7507942725990056,6.888471918042213,6.999691908325819,7.089587207908279,7.162291337654792,7.268794543415251,7.338795131378922,7.415703016071633,7.450116850594881,7.466201271466343,7.474237339123616,7.478636454387988,7.481317133008629,7.483131678720909
1975-08-01,6.707905941954405,6.920818709739535,7.09591811652484,7.240226786583035,7.3594373946260685,7.458167137662886,7.540163218949814,7.608468811480711,7.713439793484745,7.787835165718327,7.880811575336084,7.932852076429448,7.9645486114120585,7.985507230620621,8.000388176846819,8.011567841968965,8.020331883054174
1975-09-01,6.98065959398877,7.111177336040916,7.223715973772675,7.321053922031495,7.4055127674155745,7.479035330132205,7.543250034390596,7.599524034049724,7.692667888323801,7.76566683005307,7.870378368043607,7.939990668061154,7.988604911493053,8.024063180182926,8.050904523691782,8.07186540800638,8.088662907985096
1975-10-01,6.972815088624814,7.189594141814293,7.367239330447791,7.5130868461594345,7.633075095483367,7.732013290532958,7.813798170951559,7.881588905622014,7.984956637339988,8.057364372328557,8.146213813449727,8.19460334874672,8.223318707688323,8.241902300049029,8.254893969320142,8.264557296974377,8.272088071337617
1975-11-01,5.605828148516474,5.891784344036322,6.135084827331492,6.342775140731125,6.520674946768049,6.673597975195865,6.8055317170125775,6.919784333261546,7.105781554435265,7.248522417919223,7.447987217385753,7.576832042808019,7.665023883456942,7.728518043374562,7.7762033240722115,7.813271868048494,7.842902569306696
1975-12-01,5.958229609945657,6.163633439526952,6.345836120414697,6.507715153770004,6.651780158270877,6.780219395190416,6.894940748226813,6.997607720910758,7.172395966304106,7.314108066401182,7.525631578734917,7.672118379974387,7.777208009369369,7.855155243007512,7.914751060372337,7.9615553423013745,7.999180161449043
1976-01-01,5.473280159035616,5.689644264508052,5.883716364275962,6.057897285580202,6.214348324570648,6.35500808022818,6.481610192440108,6.595701191203706,6.791704124926206,6.9522872806575915,7.194796855721737,7.364668845430329,7.487414412806775,7.578855441968792,7.648946510745778,7.704072494178208,7.7484217161310776
1976-02-01,4.903095993029189,5.163337183165736,5.4001375931954945,5.6153952282914075,5.810952377639978,5.988565336514829,6.149885808677822,6.296450858869945,6.550870785325109,6.761779264362396,7.084403752602214,7.313173673044993,7.479731969256391,7.604375584053311,7.70016847894072,7.775620011536714,7.836370135841115
1976-03-01,5.5960833141401105,5.866327163709695,6.097589808721284,6.29613907908583,6.467175996021325,6.615022693710716,6.7432764802017955,6.854936236074978,7.038081269020811,7.179988081715574,7.380701763188478,7.512115859912007,7.602928968482352,7.6687195251454,7.718318354022325,7.756959739006009,7.787885590162258
1976-04-01,5.229788831162965,5.539734926268752,5.80256605341534,6.026177332095618,6.217074459714503,6.380625307720613,6.521265121001397,6.64266398327011,6.8393889632546845,6.989466023983647,7.197584443360299,7.330852581165125,7.4215011641550905,7.486493244610963,7.535178462801933,7.572967843017566,7.603149659725901
1976-05-01,5.147334375582669,5.451587546854372,5.710794529068528,5.932352215629127,6.122376536107178,6.285931399020733,6.4272158705544955,6.549717316099265,6.74949176513678,6.903150758448135,7.118487260854797,7.258033278937225,7.353769551805084,7.4227995644310285,7.474690477526632,7.515050032754151,7.54732105164815
1976-06-01,5.778524662189155,6.085266040826292,6.339678764327812,6.5512495908603015,6.727697320825713,6.875307215188655,6.999201587536462,7.1035588226534125,7.266686097840128,7.385184268823086,7.538847884242723,7.629402023755886,7.687123965637597,7.726660111916858,7.7554194433535075,7.777354305382632,7.794700719606314
1976-07-01,5.6420014709483555,5.90704286918508,6.133080950233377,6.326489632410821,6.492543319102343,6.635612778761712,6.759325389068733,6.866696323077436,7.042038352729621,7.17714425222477,7.366906271467455,7.49018894513581,7.574918836798095,7.636084314355795,7.682096315670942,7.71789827128881,7.746531694764755
1976-08-01,5.355142477919687,5.61556700687667,5.843027250814066,6.04221297964251,6.217102986106884,6.371077243049412,6.507010882891276,6.627353003205291,6.829315101223944,6.990297430787472,7.225926288449137,7.38592336444749,7.499251977686355,7.582652502746993,7.6461229810526,7.695839502892413,7.73574790691896
1976-09-01,5.269930544176506,5.479214514869428,5.668195919776769,5.838827204478622,5.992915959068081,6.132122321274376,6.257961212375219,6.3718078255698885,6.568372963360667,6.730337783994185,6.976471420717392,7.14992055798998,7.275719639288797,7.369646056857988,7.441736192399524,7.498476012445318,7.544141835115234
1976-10-01,5.223554502135063,5.386128010555511,5.5385305773069335,5.6806351282803895,5.812588034299691,5.934723177356701,6.04749736428243,6.151442245538397,6.335142438814631,6.490455434809861,6.733034242704802,6.908377735931506,7.037524487089664,7.134833985619053,7.209914030310102,7.269180956291181,7.316956931270303
1976-11-01,5.0347001811253085,5.179581897229899,5.322499612610834,5.461256107031037,5.594387187319651,5.720978714418399,5.840524959838466,5.9528193933853215,6.1558396526356525,6.331648277663207,6.612969532240471,6.820713541723681,6.975647263336812,7.093234369397767,7.184333700166016,7.25641037464447,7.314584391198465
1976-12-01,4.553749235925042,4.653878534459715,4.763782043476516,4.878673982804243,4.995042361805396,5.110355725226238,5.222833432161775,5.33126613364091,5.533207324411546,5.713342078878489,6.009893829053826,6.234181433251738,6.403720779464622,6.533380036166241,6.634264466501701,6.714272290699279,6.778930253475085
1977-01-01,4.542723982932532,4.657030806639494,4.776063862153915,4.8962475969263695,5.015017317855045,5.130580793236712,5.241732177630194,5.347707188586114,5.542630199494316,5.714392692904067,5.993923408554634,6.203331253313334,6.3607842528392045,6.480839930763851,6.574095501610085,6.647984889982141,6.707668546861004
1977-02-01,4.908953757008051,5.156558964881771,5.375869476394753,5.570449894243365,5.743398836147376,5.897409914777271,6.03482500667124,6.157680699498788,6.366571124313817,6.5356777861245865,6.787662284341102,6.961876472624945,7.0867239065620815,7.1792653614458075,7.249992285997427,7.305526473216328,7.350163755846475
1977-03-01,4.888867340536033,5.106071777135412,5.305335984013169,5.487767396923513,5.654538881722225,5.806839127594196,5.945837891098023,6.072662430172591,6.29400032107089,6.478584638543091,6.762756262161634,6.965469977286104,7.113597423768973,7.224689001604737,7.310173577776095,7.377552913993421,7.431824356709836
1977-04-01,4.65237473825877,4.928391865943138,5.167061356196182,5.374061039149643,5.554149125342244,5.711319185506688,5.8489282942355505,5.96980307657171,6.17051593650614,6.3284448673978435,6.556074060385095,6.708178645606184,6.814771253127825,6.8926894894429385,6.951750590936304,6.997907520789075,7.034911969767026
1977-05-01,4.919824184364275,5.1340627682653155,5.329363273000326,5.507182795945559,5.668957316178817,5.816071387935716,5.949838577773519,6.071489836755315,6.282924366180435,6.458442144904721,6.727331140888326,6.918265356045061,7.057396294542806,7.161567904072147,7.241650993688714,7.304739087172418,7.3555393084499
1977-06-01,5.251940509079276,5.394413978820332,5.531069869668634,5.660888142096942,5.783301760545442,5.89807499459475,6.005210153941216,6.104876515313168,6.283005402234616,6.435422389484328,6.676412894777177,6.852525222440599,6.98307666090361,7.0818141601761955,7.158159028298815,7.218496065080116,7.267166026593131
1977-07-01,5.296187772994912,5.387908372049009,5.485285662034691,5.584903389137644,5.684284909868498,5.781673962943076,5.875863282250664,5.966060964088049,6.132790733584956,6.280433865318722,6.521835768001174,6.703384115416636,6.840186907394572,6.944625453482689,7.025806067566798,7.090152514382024,7.142138572762377
1977-08-01,5.77180254495106,5.857262010220692,5.9453263325862995,6.033594877778417,6.1203587617056385,6.204436531291867,6.285046046317967,6.361704884581388,6.502294113656164,6.625818077565529,6.826284468382023,6.9761111691333095,7.088617262831265,7.174337627273503,7.240894708911969,7.293617854358793,7.336199316769827
1977-09-01,5.980453436247997,6.047924594639616,6.116967313616042,6.185828621300174,6.253268263618147,6.318436240029412,6.38077739669579,6.439957328520149,6.5482687279453,6.643237636819346,6.79705828635642,6.911831374778457,6.997934620973957,7.063503254399558,7.1143983994416065,7.154708293911306,7.187261382539586
1977-10-01,6.430328030904777,6.458031279568438,6.4921150772840495,6.530176285116793,6.570417558228162,6.6115111231437,6.652491682085908,6.692672382193743,6.768898712394579,6.838100920257628,6.9538776554344786,7.042588562998756,7.110124654990605,7.161980401960688,7.202417473711503,7.234525680940373,7.260490770674559
1977-11-01,6.591774479879536,6.685462489377991,6.767869038493814,6.840511779876043,6.904692391098701,6.961528270211007,7.011979505963218,7.056871830620131,7.132725217214666,7.193680445049258,7.283746312241897,7.34549265146613,7.389503169283779,7.422017136763365,7.446818150580335,7.466270158328454,7.4818958257308
1977-12-01,6.468689448869099,6.564271333946049,6.648810027698185,6.723716990452684,6.790215480400767,6.849365902333528,6.9020878004842405,6.949178916711489,7.029147519474552,7.093791118473977,7.189955948292372,7.25633170343641,7.303848566740153,7.33904708630664,7.365938178745008,7.387048319591643,7.404014246515642
1978-01-01,6.554967150752557,6.655196732029857,6.746038132631766,6.828328067792708,6.9028569711327545,6.9703627303518365,7.031527790011416,7.086978648294818,7.182972065175338,7.262304508853666,7.38325602070657,7.468753155604489,7.530880549824177,7.577320108096764,7.612986797953438,7.641069299848669,7.663675459808532
1978-02-01,6.800341547960866,6.897348263656625,6.984124829010169,7.0618167884711225,7.131446059237651,7.193922008206055,7.250052194335316,7.300552572906128,7.387126245403676,7.4578829656618835,7.564450971320968,7.638905081411409,7.692616268339162,7.732589793259238,7.763212596540918,7.787289376007911,7.806655892664502
1978-03-01,6.79802245649229,6.923540681274636,7.03264830923851,7.1277590905296595,7.210908082700445,7.283813538920023,7.347928393118675,7.404483127186538,7.498930315132252,7.573767118841201,7.682539593413097,7.755864790901738,7.8075537888061834,7.845478737544238,7.8742894007814765,7.8968339076439324,7.914920707552513
1978-04-01,6.778432083868658,6.947093118257935,7.087631249611178,7.205071999606933,7.303513572633537,7.386300996773857,7.456167211692032,7.515347421114497,7.608640780617151,7.677219772900821,7.767673808112574,7.82217703708781,7.8575620507223904,7.882126239320428,7.9001536254716775,7.9139773062637895,7.924942832269198
1978-05-01,6.960747479647501,7.150593032744353,7.3047569026888945,7.430077647193813,7.532072530358445,7.615193870068858,7.683035531618394,7.738499277638895,7.821217665666803,7.8772026668564346,7.942077200978186,7.974231129760599,7.991466963058816,8.001611933542486,8.008185769509556,8.01282388364346,8.016321653830824
1978-06-01,7.232907038287907,7.411600057341141,7.55559202273291,7.671647173553656,7.765209194680418,7.840659220091481,7.901523406713369,7.950639938472186,8.02232284577963,8.069143478092045,8.119972647049165,8.142149319192098,8.152113161465527,8.15681260609132,8.159199794595342,8.160539589795425,8.161381399824483
1978-07-01,7.510001037559101,7.712095000528063,7.870357344233005,7.99378425139222,8.089562331431134,8.163429133101998,8.219962215822527,8.262810890798832,8.318488561216219,8.3472841798859,8.36269268893785,8.354519199714323,8.340052827214398,8.325429327692623,8.312503978847202,8.30157880579514,8.292455993134581
1978-08-01,7.459718269226653,7.677645599534601,7.8468551767341195,7.97747420738324,8.077578473726684,8.153602849739347,8.210670216990447,8.252854934194575,8.304855087629575,8.328258438075217,8.33155191191664,8.312209226768385,8.288461355434778,8.26637936306569,8.24749419429723,8.231774243062294,8.218746833429632
1978-09-01,7.962870017001057,8.052108934852223,8.11862400537881,8.167376548546436,8.202296633025364,8.226492751545043,8.242419365883652,8.252010727103638,8.257943039917091,8.252913038239408,8.228807216812942,8.200769423044562,8.175476539271166,8.154372507541053,8.137186813002335,8.123223841084526,8.111794478930797
1978-10-01,8.727554464506884,8.66121205671483,8.605450603407176,8.558434543241642,8.518659914009305,8.484893064010096,8.456120853335868,8.431510170553208,8.392149646245256,8.362640130360738,8.32264615840645,8.297718896804112,8.28110055072492,8.269346650700257,8.26061646383748,8.253873888845535,8.248503721370344
1978-11-01,9.78058695322419,9.65917136897809,9.54745705488072,9.444920994120444,9.350981045844515,9.265028577525348,9.186451768001373,9.114651838760025,8.989114208309305,8.884209719808577,8.722358269056052,8.606670556463284,8.5220325600704,8.458510853743768,8.409610961275913,8.371058951938792,8.34000290923461
1978-12-01,9.687879348565064,9.619803685186266,9.548800447347245,9.477032187847442,9.40605166193428,9.336945496850543,9.27044634582083,9.207020192705487,9.0903085394674,8.987420597372143,8.819910083627393,8.694378496965266,8.599973757995743,8.52798371391629,8.472060667109393,8.427749559163736,8.3919569149136
1979-01-01,10.098150174605,10.113308356180944,10.099535491693793,10.06503303081707,10.016099349677253,9.957541042619567,9.892998296306894,9.825201956188204,9.68739890720516,9.55449099294144,9.320378305362059,9.133827929170781,8.988848701319952,8.876269054160872,8.787933541333707,8.717555070080449,8.660538508943592
1979-02-01,9.873344048713959,9.794773995517714,9.714591873299508,9.634775025908928,9.556718763455192,9.48137570498977,9.409364297729155,9.341053066301852,9.21613167263099,9.106688828869835,8.929565097740955,8.797492793196616,8.698449037957749,8.623042256446826,8.564517696500605,8.518168254967701,8.480739152524922
1979-03-01,10.028472861218152,9.940383017486587,9.855634410008456,9.774932773149642,9.698686130066594,9.6270838694888,9.560157438860378,9.497826678167513,9.386275676436306,9.290690990666786,9.139343050758441,9.028600524171132,8.94644706120426,8.884287021323491,8.836212596921591,8.798213214017542,8.767559355084087
1979-04-01,10.040638741257858,9.91125987499777,9.79604501291003,9.693313719354549,9.60158627634093,9.5195611190057,9.44609435074689,9.380181273852608,9.267595836088136,9.17596549577272,9.038604940269352,8.943074784161906,8.874357213574145,8.823304532863874,8.784234015381175,8.753532942876747,8.728845811846632
1979-05-01,10.042875843839353,9.9481034915701,9.861415321336542,9.78225288311787,9.710046846219196,9.644234802696426,9.584273396312474,9.529646208889927,9.4344896933784,9.35530069254391,9.233660687776263,9.147069872695958,9.083876259739448,9.03651840977966,9.000092511321487,8.971388415625904,8.948271430682698
1979-06-01,9.923225187683597,9.75572449742584,9.614898496269806,9.496124518334558,9.395614358930889,9.310260133077753,9.23750901795124,9.175261414910882,9.075662832936993,9.000946767213833,8.899603324087895,8.836377130592089,8.794194799832358,8.76434474119953,8.742166549288108,8.725034441559782,8.711388010203455
1979-07-01,9.430865244669636,9.233968656238819,9.076205459858004,8.94985896377441,8.848729399462448,8.767836189546012,8.703178601413637,8.6515433432655,8.57752621983423,8.530662260284853,8.482887655280214,8.464958190535423,8.459014501275044,8.457737351610307,8.458164110042105,8.459121853395148,8.460165479631197
1979-08-01,9.864746695475748,9.637295798046413,9.454211394163972,9.306825752937321,9.188165596968272,9.092620749231177,9.015677588299326,8.953704634818582,8.863552998253981,8.804994428366633,8.742103205357738,8.715303637028352,8.703726335447344,8.698600912990564,8.696233422973554,8.695062339690296,8.694423525883515
1979-09-01,10.713140906643495,10.484963334024435,10.291268873441853,10.12630460899935,9.98532656001066,9.864417489718875,9.760338235348945,9.67040631264011,9.524460842258403,9.412911355117142,9.257842594280568,9.15826645652237,9.090397706263362,9.041672454345573,9.005142233130261,8.97677377500889,8.954110185581447
1979-10-01,10.933157581805172,10.696610779400283,10.495756812523963,10.32464791971539,10.178378485738605,10.052896992946991,9.944852550498702,9.851469560987779,9.69986612353651,9.583935107232366,9.422673415381482,9.31904567372574,9.248378587429823,9.197626757857911,9.159569045130484,9.13001069719454,9.106394868263335
1979-11-01,12.96793712035532,12.69204852945247,12.448837379603454,12.23399414431976,12.043807817136361,11.875080723457907,11.725055539183046,11.591352782434454,11.364972352699159,11.182609956097336,10.912399110676285,10.726628452415142,10.593976985950716,10.495867332219536,10.420981834304317,10.36222544596377,10.315017164151488
1979-12-01,12.546144162505657,12.108091442296182,11.749751204574203,11.456113058745274,11.215034817204273,11.016690254501285,10.853123669120997,10.717890533751191,10.512518626082066,10.369537918997294,10.195807758972386,10.102617862524648,10.048145812224755,10.013346835200899,9.989251985413135,9.97144301205548,9.957616674105974
