obs,panel_month,actual_quote_date,exact_calendar_first_of_month,M3,M6,M9,M12,M15,M18,M21,M24,M30,M36,M48,M60,M72,M84,M96,M108,M120
1984M01,1984-01,1984-01-03,False,9.239974534917511,9.507882943762064,9.66567520669025,9.853206750713221,10.06403297004353,10.311755585677965,10.491470652269296,10.602215069958662,10.790804814736282,10.774772390368287,11.209404715944354,11.322495303603525,11.469592528222124,11.72274228270523,11.860015119796838,11.499878614765676,11.52535204243958
1984M02,1984-02,1984-02-01,True,9.113532289080185,9.291984265366843,9.458927470316956,9.54359787550652,9.763209892440756,9.954007644008112,10.163417086970378,10.327159777028317,10.470247793715547,10.602060326124734,10.940102449275658,11.221809683600608,11.242294579430657,11.50795480035054,11.61984290576756,11.29609999739106,11.336892590446169
1984M03,1984-03,1984-03-01,True,9.424953111046774,9.710916775071954,9.894627830184277,10.011791039972987,10.204870470807965,10.447823272461243,10.631397543121036,10.801449529904177,10.835177196775794,11.030791603443722,11.373438134841246,11.500663415954907,11.718087510737195,11.810649956756663,11.959498233738639,11.734916477786314,11.75065203388753
1984M04,1984-04,1984-04-02,False,9.94218509182402,10.237675984419688,10.324010032286948,10.558602263173011,10.819064343587941,10.981413389790864,11.14464858033495,11.308817508183594,11.40241060384141,11.554233591351483,11.9195679345165,11.519152880518266,12.149571113803919,14.113763186847287,12.422734351444161,12.233339987880303,12.191860624924477
1984M05,1984-05,1984-05-01,True,9.936237641848589,10.284013544469104,10.49850825039881,10.808973936865353,11.04183605766146,11.14346889810597,11.273848772693093,11.582565460629564,11.685175637162267,11.786039652367698,12.07357596467192,12.00683792693327,12.447537487794087,12.594135287559594,12.71985420837952,12.545317238370824,12.526830801295652
1984M06,1984-06,1984-06-01,True,10.050362975148621,10.904495724580102,11.323213317354984,11.716911577947696,12.149216281808156,12.187217002073368,12.292223408892532,12.351740667514074,12.473134731456806,12.680849601764427,12.827671165886592,13.228561691850208,13.209551920866392,13.276027006947794,13.37949547049784,13.238552329072922,13.297261644719708
1984M07,1984-07,1984-07-02,False,10.158578907883726,10.838398840023952,11.494155840980309,11.94145955230975,12.257032127843926,12.452984059313039,12.71773028238434,12.82039404817601,12.843086319382108,13.069957594354834,13.325165816208607,13.280942954488829,13.489079750796806,13.555495237097118,13.570029350429849,13.540349347593855,13.490661098947559
1984M08,1984-08,1984-08-01,True,10.707028470885337,11.073692498908018,11.30153931981543,11.515780023178092,11.661284163329949,11.769001553451123,12.113311995381737,12.137100326273956,12.122467603859434,12.21919798210581,12.31350439842345,12.445202484610366,12.427926441198446,12.496985872071626,12.548333526382105,12.459616848028242,12.358677431399192
1984M09,1984-09,1984-09-04,False,10.916865051423793,11.18060578348671,11.413599730478841,11.662939702011817,11.811953647323415,11.949213369261507,12.178742496332458,12.244686508370204,12.22342081633416,12.277937858134997,12.432354344971188,12.319685160659715,12.459231574768152,12.628243411546624,12.564868480104233,12.520230050998213,12.456047268766724
1984M10,1984-10,1984-10-01,True,10.480123740591809,10.779572984900344,10.945442797187324,11.125775802493363,11.322605177811953,11.580742086709437,11.82493915471979,11.765629346492462,11.869386546465172,11.919866656076692,12.130516150519762,12.142836443817844,12.185275154715875,12.353877762476644,12.23776630833735,12.173936936293153,12.120469234545036
1984M11,1984-11,1984-11-01,True,9.226706188011441,9.548366538842593,9.763497923786128,9.935372568963357,10.323373166436598,10.592900842605408,10.706540908521935,10.675884804284443,10.853728365665576,11.031322253591554,11.100413878653951,11.160238911213263,11.37160272472876,11.485635289756706,11.416218406919807,11.418698156271946,11.22543145053745
1984M12,1984-12,1984-12-03,False,8.636192056337363,8.91789766125632,9.218787495894421,9.444639911433734,9.862189389937818,10.085768393120087,10.288099119064341,10.248795259824577,10.587325437671877,10.657172304122922,10.960929282035144,10.997564955350796,11.313739621312905,11.522798828142806,11.297772685364512,11.316620234254698,11.238508205949458
1985M01,1985-01,1985-01-02,False,8.00464882733073,8.410468557011228,8.76355152659543,9.002364756463946,9.340039392962932,9.62935521338718,9.898957189058482,9.828671872758415,10.212373461541794,10.422891437496217,10.816251537887904,11.11417501923443,11.445646705193258,11.722327706697845,11.416223230137804,11.475693348102531,11.42074815400602
1985M02,1985-02,1985-02-01,True,8.392436244435963,8.587208235063168,8.833861173640114,9.039406310822926,9.25805763683495,9.603775013549845,9.768222141959665,9.824909545071808,10.218091473055685,10.23159812695351,10.693408515900055,10.729748622857931,11.029390306423775,11.228629613579468,10.86397682498304,11.091621842080682,10.945089597601372
1985M03,1985-03,1985-03-01,True,8.871907172642999,9.27186663892477,9.502555008540375,9.671913527508618,10.039408118425182,10.28406423108681,10.349805374248007,10.467770981004675,10.772490650242982,10.85210320900791,11.251257841836454,10.773914662032102,11.654710032404633,11.85813924973808,11.560421203669518,11.672246310404818,11.613239775470545
1985M04,1985-04,1985-04-01,True,8.35715871637917,8.86124988159477,9.084111132488976,9.368658117454043,9.697214378964512,9.97913835935159,10.014100953428365,10.189893439487523,10.409379937426937,10.607172785680424,10.96125230475598,10.921847245628,11.392131379639684,11.723551074763636,11.421221809551076,11.45639003900192,11.434845846981698
1985M05,1985-05,1985-05-01,True,7.926924224924357,8.287661062673045,8.585024938339988,8.805536375350009,9.165538760640544,9.387586321088062,9.560970236886455,9.624749207140876,9.957275767611636,10.108024177212895,10.523728154385564,10.651178633346568,11.128810043249754,11.314812305703821,11.13725076426622,11.453315245622694,11.113865444840489
1985M06,1985-06,1985-06-03,False,7.159523436758864,7.353270772633416,7.535720146399305,7.75398337292243,8.115348578134512,8.329226207977932,8.528185334583085,8.55975631220318,8.920907260521,9.023986646688883,9.46518393291402,9.015039008287946,10.05032374166452,9.750461616663506,9.900806923360598,10.265459221505735,9.9811112410687
